dataset,elec,z,t,p,q,elec_idx
Angelique,O2,0.05733999999999999,0.2916501027105683,0.7726302719207825,0.9011104046140117,63
Angelique,PO9,-0.09314666666666668,-0.5125738400162322,0.6121317118692595,0.9011104046140117,64
Angelique,I1,-0.0557766666666666,-0.28937791682642855,0.7743509885276042,0.9011104046140117,65
Angelique,I2,0.03483333333333331,0.20586796658586323,0.8383324582347272,0.9021638350993929,66
Angelique,PO10,0.1491733333333333,0.8135273167494129,0.42254529646744704,0.8305122146345424,67
Talia,Fp1,0.18766,0.7735814341854358,0.4520436795929992,0.7776322411892141,0
Talia,AF7,0.3336333333333333,1.1772219012807923,0.2587336352158329,0.7776322411892141,1
Talia,AF3,0.46421999999999997,1.992345709348644,0.06620477259381932,0.6487138142196877,2
Talia,F1,0.4040066666666666,1.948889333786146,0.07163625920588065,0.6487138142196877,3
Talia,F3,0.49276,1.8568588587942012,0.0844948167728336,0.6487138142196877,4
Talia,F5,0.22695333333333337,0.9950573256540451,0.33659667890781114,0.7776322411892141,5
Talia,F7,0.31272000000000005,1.4706040202289363,0.1635142372122369,0.7122011137829497,6
Talia,FT7,0.32517999999999997,1.4180489209032003,0.17805027844573743,0.7122011137829497,7
Talia,FC5,0.03019333333333334,0.12466748003500772,0.9025591743570296,0.9469616720064747,8
Talia,FC3,0.22530666666666663,1.0444354275990508,0.3139835650692612,0.7776322411892141,9
Talia,FC1,-0.024813333333333354,-0.09045879698568345,0.9292041092319259,0.9469616720064747,10
Talia,C1,-0.020739999999999995,-0.11918374314653404,0.9068231093349522,0.9469616720064747,11
Talia,C3,0.1672666666666667,0.7321923327216097,0.4761309169831985,0.7776322411892141,12
Talia,C5,0.52232,2.1717603242443997,0.04754748278857243,0.6487138142196877,13
Talia,T7,0.07767333333333333,0.35242151086443185,0.7297711956572712,0.9078922173389125,14
Talia,TP7,0.2037,0.8186328740444984,0.426711358213886,0.7776322411892141,15
Talia,CP5,0.5139466666666668,1.837515407896525,0.08744817056935326,0.6487138142196877,16
Talia,CP3,0.02933999999999997,0.10404298731850736,0.9186110376079618,0.9469616720064747,17
Talia,CP1,0.2705533333333333,1.7030825960767682,0.11063958786659082,0.6839538159025614,18
Talia,P1,0.4107066666666667,1.5173577087223795,0.15142968998505624,0.7122011137829497,19
Talia,P3,0.3639400000000001,1.4279668449155791,0.1752280062340983,0.7122011137829497,20
Talia,P5,0.41629333333333335,1.8260482214578706,0.08924227977625855,0.6487138142196877,21
Talia,P7,0.29857333333333336,1.0316358565911117,0.31973629197011316,0.7776322411892141,22
Talia,P9,0.28139333333333333,0.9904644325962276,0.3387578422816619,0.7776322411892141,23
Talia,PO7,0.7289333333333334,3.0024814671861324,0.009504647874999753,0.6463160554999832,24
Talia,PO3,0.1993533333333333,0.76810282596833,0.45518758908029344,0.7776322411892141,25
Talia,O1,0.2902733333333334,0.8740702871321255,0.3968264023440261,0.7776322411892141,26
Talia,Iz,-0.05426666666666669,-0.19596108514068494,0.8474565015296982,0.9469616720064747,27
Talia,Oz,0.47885999999999995,2.2989406466763262,0.03742536970208012,0.6487138142196877,28
Talia,POz,-0.19121333333333332,-0.818039135449734,0.4270391465337451,0.7776322411892141,29
Talia,Pz,-0.16184666666666667,-0.7251562002196051,0.48030226661686753,0.7776322411892141,30
Talia,CPz,0.23826,1.060888455137375,0.3067003123186437,0.7776322411892141,31
