dataset,elec,z,t,p,q,elec_idx
Angelique,I1,0.1072700000000001,0.5694295485124153,0.5734493541352893,0.9323200398928059,65
Angelique,I2,0.28405666666666674,1.7479997175094848,0.09104559115484546,0.36418236461938186,66
Angelique,PO10,0.3530666666666667,1.9383895013821617,0.06236473985732315,0.2896994619673428,67
Talia,Fp1,0.1807333333333333,0.6941614401381062,0.4989385979361073,0.6799079948105861,0
Talia,AF7,0.026226666666666693,0.10084211528255688,0.9211057401375623,0.9348535870052871,1
Talia,AF3,0.46678,2.017457670791421,0.06324018271698441,0.3909393113413582,2
Talia,F1,0.4693733333333333,2.103857480002355,0.053946673115075776,0.36683737718251525,3
Talia,F3,0.45359333333333335,1.9673843018009751,0.06927687558800455,0.39256896166535915,4
Talia,F5,0.16355999999999998,0.6422863508655842,0.5310649524887752,0.6799079948105861,5
Talia,F7,0.2550733333333333,1.4238275710212307,0.17640135746771052,0.5164972056049038,6
Talia,FT7,0.41645999999999994,1.4713724742907965,0.16330926629573117,0.5047740958231691,7
Talia,FC5,0.23385999999999996,1.1256806084909556,0.2792285877780243,0.632918132296855,8
Talia,FC3,0.33232666666666666,1.3262266118178156,0.20599506457929,0.5387563227458354,9
Talia,FC1,0.03701999999999998,0.13391619186098677,0.8953748801754033,0.9225074523019307,10
Talia,C1,-0.17714000000000002,-0.6007401592185729,0.557614163346733,0.6894138746832335,11
Talia,C3,0.17547999999999997,0.664783964935617,0.5169902672826426,0.6799079948105861,12
Talia,C5,0.2501333333333333,1.29385217704986,0.2166551835801842,0.5456500919797231,13
Talia,T7,0.20962000000000006,0.9159702790485964,0.3751909211794419,0.6799079948105861,14
Talia,TP7,-0.18651333333333334,-0.7526561142455911,0.4641250075213766,0.6799079948105861,15
Talia,CP5,0.2051066666666666,0.8352607599780524,0.41759775660991094,0.6799079948105861,16
Talia,CP3,0.4104466666666668,1.9181093063780479,0.07572506173115844,0.39610032290144415,17
Talia,CP1,-0.04643333333333334,-0.21136140295024725,0.8356510990527429,0.9225074523019307,18
Talia,P1,0.6182666666666666,2.5255629458660764,0.024238312923196836,0.2711739674779516,19
Talia,P3,0.5985,2.3209998294824206,0.035890672166199476,0.2711739674779516,20
Talia,P5,0.6891066666666668,2.6261547024276055,0.01993535653171688,0.2711739674779516,21
Talia,P7,0.23698000000000002,0.8334685318364472,0.4185739028873907,0.6799079948105861,22
Talia,P9,0.042633333333333315,0.1498002873357826,0.8830588571018176,0.9225074523019307,23
Talia,PO7,0.7659466666666667,2.844883733544339,0.01298024178178581,0.2711739674779516,24
Talia,PO3,0.6782133333333332,2.8434383203967233,0.013017291609664468,0.2711739674779516,25
Talia,O1,0.6154666666666666,2.4183635821962257,0.029801215237044397,0.2711739674779516,26
Talia,Iz,-0.16322666666666666,-0.6282932926773827,0.5399269370554654,0.6799079948105861,27
Talia,Oz,0.6752400000000001,3.168086149352464,0.006841194123922322,0.2711739674779516,28
Talia,POz,0.3361466666666667,1.403380298563907,0.18229313138996603,0.5164972056049038,29
Talia,Pz,0.053380000000000045,0.21426298943478836,0.8334313346348533,0.9225074523019307,30
Talia,CPz,0.04453999999999998,0.18202195759517034,0.8581747523332002,0.9225074523019307,31
Talia,Fpz,0.4271,1.5726340981627043,0.13812460547110772,0.4943406932650171,32
Talia,Fp2,0.28565333333333337,1.1001071398676734,0.28984241606924316,0.6357833642809205,33
Talia,AF8,0.18274666666666664,0.6639065394673904,0.5175351491571341,0.6799079948105861,34
Talia,AF4,0.37468666666666667,1.3389992229295569,0.20190729287333703,0.5387563227458354,35
Talia,AFz,0.4506933333333333,1.4903517161305282,0.1583147547165268,0.5047740958231691,36
Talia,Fz,0.3635066666666667,1.2662823927325093,0.22607661827457046,0.5490432158096711,37
Talia,F2,0.22217333333333328,0.8156620363337003,0.4283531146300383,0.6799079948105861,38
Talia,F4,0.40415333333333336,1.8510386671480001,0.0853738966809653,0.41467321245040295,39
Talia,F6,0.5716133333333333,2.3482985488009516,0.034073744141478665,0.2711739674779516,40
Talia,F8,0.2763733333333334,1.054334779611465,0.3095864188470754,0.6485953701818414,41
Talia,FT8,0.06099333333333332,0.2143101172363209,0.8333952931502098,0.9225074523019307,42
Talia,FC6,0.43006,1.6479402482989094,0.12161662377494713,0.4943406932650171,43
Talia,FC4,0.16937999999999998,0.6385514346454084,0.5334222895059194,0.6799079948105861,44
Talia,FC2,0.2483733333333333,0.8711144635943893,0.39838369287043685,0.6799079948105861,45
Talia,FCz,-0.04460666666666668,-0.1484877464110044,0.8840754172051777,0.9225074523019307,46
Talia,Cz,-0.2802533333333333,-1.1853946054950628,0.25559264310728996,0.5993206803895075,47
Talia,C2,-0.31819333333333333,-1.5885029455860096,0.13449441073571222,0.4943406932650171,48
Talia,C4,0.17162666666666668,0.7060273244090438,0.4917539082185045,0.6799079948105861,49
Talia,C6,0.17115999999999995,0.6425758158520748,0.5308824984158393,0.6799079948105861,50
Talia,T8,0.04371333333333331,0.17052268129419756,0.8670389266869671,0.9225074523019307,51
Talia,TP8,-0.11821333333333335,-0.3770098844838903,0.7118193154846947,0.8491879553150743,52
Talia,CP6,0.26827999999999996,0.8453368666503905,0.41213751057269354,0.6799079948105861,53
Talia,CP4,-0.1819466666666667,-0.6497085222423543,0.5263978246849995,0.6799079948105861,54
Talia,CP2,-0.33373333333333327,-1.5031426854565846,0.1550215934797269,0.5047740958231691,55
Talia,P2,0.01605333333333332,0.06733526889189025,0.9472670001416821,0.9472670001416821,56
Talia,P4,-0.12322000000000002,-0.453008300567824,0.6574841013608551,0.7983735516524669,57
Talia,P6,0.21823999999999996,0.7916096001541147,0.44179477687085655,0.6799079948105861,58
Talia,P8,0.20667333333333335,0.7784767833013678,0.4492460304772302,0.6799079948105861,59
Talia,P10,0.24204666666666666,0.885783850340403,0.3906952123180809,0.6799079948105861,60
Talia,PO8,0.5053599999999999,1.7678437934414604,0.09886440363442536,0.44818529647606165,61
Talia,PO4,0.30504666666666663,0.9959162546040738,0.3361936087445937,0.6723872174891874,62
Talia,O2,0.6369600000000001,2.61028698582812,0.020561382117747856,0.2711739674779516,63
Talia,PO9,0.26611999999999986,0.9361677057742737,0.3650557349392796,0.6799079948105861,64
Talia,I1,-0.08622,-0.2816411021698941,0.7823389052244683,0.917224923366618,65
Talia,I2,0.28722666666666663,1.042699050110631,0.3147595178823642,0.6485953701818414,66
Talia,PO10,0.39896000000000004,1.6321760104567926,0.1249237438511762,0.4943406932650171,67
