dataset,elec,z,t,p,q,elec_idx
Angelique,t55,0.28905,1.8058581825875835,0.08133098115625995,0.4907621007182406,55
Angelique,t56,0.27670999999999996,1.7080941953119186,0.09830372166778185,0.4907621007182406,56
Angelique,t57,0.23318333333333333,1.3729339098174398,0.18029697383564042,0.4986860256699911,57
Angelique,t58,0.18486000000000002,1.0800135223410352,0.2890367674845257,0.4986860256699911,58
Angelique,t59,0.1563266666666667,0.9173514121264796,0.3665251312637108,0.5368513867000236,59
Angelique,t60,0.18658999999999998,1.1102428901252959,0.27601571856135454,0.4986860256699911,60
Angelique,t61,0.2503066666666666,1.5252617086873335,0.13802684082700517,0.4907621007182406,61
Angelique,t62,0.2546533333333333,1.5613957256426934,0.12927832417053922,0.4907621007182406,62
Angelique,t63,0.2514233333333334,1.586247588625085,0.12352843287209361,0.4907621007182406,63
Talia,t00,-0.48472000000000004,-2.9800257508589896,0.00993714461565931,0.22110131379329476,0
Talia,t01,-0.4244066666666667,-2.415294136811873,0.02997720006926594,0.22110131379329476,1
Talia,t02,-0.35092,-1.8623813090642811,0.08366822509111088,0.2627527815559649,2
Talia,t03,-0.29250666666666664,-1.6443146943616387,0.12237042098442302,0.2627527815559649,3
Talia,t04,-0.29772,-2.053372572394947,0.05921135242909078,0.22291332679187117,4
Talia,t05,-0.31858,-2.341602705852881,0.034511166735331805,0.22110131379329476,5
Talia,t06,-0.3232933333333333,-1.9335511978327475,0.07364805021710442,0.25749618284200665,6
Talia,t07,-0.3296,-1.542349817653182,0.1452851578630557,0.281765154643502,7
Talia,t08,-0.41579333333333335,-1.789260125453575,0.09522176339312992,0.2627527815559649,8
Talia,t09,-0.5297333333333333,-2.3805074964384056,0.03204204937234653,0.22110131379329476,9
Talia,t10,-0.5804666666666667,-2.8803236234654133,0.012103473520377205,0.22110131379329476,10
Talia,t11,-0.50318,-2.3318453988841754,0.035158113554646674,0.22110131379329476,11
Talia,t12,-0.37755333333333335,-1.483836120455748,0.16001473180277012,0.283267685905048,12
Talia,t13,-0.32506000000000007,-1.1299196990763591,0.27749789755695886,0.4036333055373947,13
Talia,t14,-0.31003333333333327,-1.0503437510601936,0.3113537165101161,0.4379126652566466,14
Talia,t15,-0.3661266666666666,-1.2786933522531454,0.22179593755686988,0.3379747619914208,15
Talia,t16,-0.2968933333333333,-1.042720937473341,0.3147497281532148,0.4379126652566466,16
Talia,t17,-0.12880666666666665,-0.44668728898718213,0.6619328007371205,0.7290609120870922,17
Talia,t18,0.041859999999999994,0.14276818420237886,0.8885076562130158,0.9026109523433811,18
Talia,t19,0.14482000000000003,0.47277390602404934,0.6436604614363347,0.7290609120870922,19
Talia,t20,0.14532666666666666,0.47567410150829237,0.6416434318452362,0.7290609120870922,20
Talia,t21,0.07109333333333336,0.23720220362743988,0.8159358186978777,0.8560638097813799,21
Talia,t22,0.015126666666666644,0.04923237638006545,0.9614295926946715,0.9614295926946715,22
Talia,t23,-0.059186666666666644,-0.20463080592056293,0.8408056912154789,0.8679284554482363,23
Talia,t24,-0.08838666666666666,-0.3629823616474919,0.7220398526073885,0.7701758427812143,24
Talia,t25,-0.10863333333333336,-0.4852153055552346,0.6350284678857494,0.7290609120870922,25
Talia,t26,-0.12376,-0.4942877964011179,0.6287683151440191,0.7290609120870922,26
Talia,t27,-0.12001999999999999,-0.4449255550492691,0.6631750752595585,0.7290609120870922,27
Talia,t28,-0.11375333333333337,-0.4323067625964819,0.6721030283302881,0.7290609120870922,28
Talia,t29,-0.12074666666666665,-0.5078082960410112,0.6194938121859079,0.7290609120870922,29
Talia,t30,-0.1721866666666667,-0.8148077555686576,0.4288259651020694,0.5381345444418125,30
Talia,t31,-0.2157133333333333,-1.0030302017008554,0.33286849384810757,0.44382465846414343,31
Talia,t32,-0.23345333333333335,-0.9021153219098978,0.3822540614347006,0.48928519863641673,32
Talia,t33,-0.33812000000000003,-1.2932813828040066,0.21684701721148658,0.3379747619914208,33
Talia,t34,-0.41461333333333333,-1.6551837229969721,0.12012267150462753,0.2627527815559649,34
Talia,t35,-0.5000866666666667,-2.1896679399245946,0.04598167859291037,0.22110131379329476,35
Talia,t36,-0.5547400000000001,-2.323909777997683,0.03569271731619895,0.22110131379329476,36
Talia,t37,-0.5305866666666667,-2.162617835902544,0.04836591239228323,0.22110131379329476,37
Talia,t38,-0.5202600000000001,-2.2281456842254133,0.04277876960176394,0.22110131379329476,38
Talia,t39,-0.49372666666666665,-2.1819146461977916,0.04665361106337713,0.22110131379329476,39
Talia,t40,-0.4494733333333334,-1.803214829634946,0.09291285371125786,0.2627527815559649,40
Talia,t41,-0.4234666666666667,-1.640837020094373,0.12309727405497761,0.2627527815559649,41
Talia,t42,-0.43207999999999996,-1.6734435412103943,0.11642718567159706,0.2627527815559649,42
Talia,t43,-0.3983799999999999,-1.4536411298045506,0.1680938059882396,0.283267685905048,43
Talia,t44,-0.4060533333333334,-1.437263505056137,0.1726162460983886,0.283267685905048,44
Talia,t45,-0.4992666666666666,-1.912852170279976,0.07644417928122073,0.25749618284200665,45
Talia,t46,-0.5578000000000001,-2.2879106182792954,0.038215768030251236,0.22110131379329476,46
