dataset,subject,elec_idx,elec,z,p
Angelique,S05,25,PO3,-0.2167,0.55469
Angelique,S05,26,O1,0.1276,0.41406
Angelique,S05,27,Iz,1.0641,0.19531
Angelique,S05,28,Oz,-0.8836,0.57031
Angelique,S05,29,POz,0.0333,0.47656
Angelique,S05,30,Pz,-1.0233,0.77344
Angelique,S05,31,CPz,-0.2031,0.58594
Angelique,S05,32,Fpz,-1.3393,0.91406
Angelique,S05,33,Fp2,-1.1116,0.89844
Angelique,S05,34,AF8,-0.9871,0.72656
Angelique,S05,35,AF4,-1.0776,0.82031
Angelique,S05,36,AFz,-1.5344,0.94531
Angelique,S05,37,Fz,-1.5425,0.91406
Angelique,S05,38,F2,-0.4087,0.64844
Angelique,S05,39,F4,-0.7944,0.66406
Angelique,S05,40,F6,-0.7447,0.58594
Angelique,S05,41,F8,-1.0999,0.78906
Angelique,S05,42,FT8,-0.7189,0.52344
Angelique,S05,43,FC6,-1.0186,0.78906
Angelique,S05,44,FC4,-0.2293,0.50781
Angelique,S05,45,FC2,0.0439,0.46094
Angelique,S05,46,FCz,-0.9448,0.78906
Angelique,S05,47,Cz,-1.0025,0.88281
Angelique,S05,48,C2,-1.3071,0.75781
Angelique,S05,49,C4,-1.159,0.75781
Angelique,S05,50,C6,-0.9896,0.75781
Angelique,S05,51,T8,-0.6857,0.78906
Angelique,S05,52,TP8,-0.993,0.77344
Angelique,S05,53,CP6,0.1544,0.42969
Angelique,S05,54,CP4,0.786,0.22656
Angelique,S05,55,CP2,0.2047,0.36719
Angelique,S05,56,P2,-0.0682,0.58594
Angelique,S05,57,P4,-0.1205,0.50781
Angelique,S05,58,P6,-0.6951,0.71094
Angelique,S05,59,P8,-0.6491,0.55469
Angelique,S05,60,P10,-0.9683,0.61719
Angelique,S05,61,PO8,-1.1834,0.86719
Angelique,S05,62,PO4,-1.1777,0.89844
Angelique,S05,63,O2,-1.1057,0.86719
Angelique,S05,64,PO9,-0.5273,0.63281
Angelique,S05,65,I1,-0.3241,0.61719
Angelique,S05,66,I2,-0.3328,0.63281
Angelique,S05,67,PO10,-0.4927,0.55469
Angelique,S07,0,Fp1,-0.9433,0.67969
Angelique,S07,1,AF7,0.4145,0.33594
Angelique,S07,2,AF3,1.0143,0.21094
Angelique,S07,3,F1,1.1988,0.17969
Angelique,S07,4,F3,1.3404,0.14844
Angelique,S07,5,F5,0.843,0.38281
Angelique,S07,6,F7,1.3244,0.14844
Angelique,S07,7,FT7,1.8406,0.00781
Angelique,S07,8,FC5,0.1203,0.41406
Angelique,S07,9,FC3,1.0422,0.16406
Angelique,S07,10,FC1,1.1647,0.13281
Angelique,S07,11,C1,0.8914,0.42969
Angelique,S07,12,C3,0.362,0.38281
Angelique,S07,13,C5,1.6073,0.02344
Angelique,S07,14,T7,0.6863,0.28906
Angelique,S07,15,TP7,1.0089,0.21094
Angelique,S07,16,CP5,0.9735,0.41406
Angelique,S07,17,CP3,1.0658,0.03906
Angelique,S07,18,CP1,0.9589,0.33594
Angelique,S07,19,P1,-0.7597,0.77344
Angelique,S07,20,P3,-0.9949,0.88281
Angelique,S07,21,P5,-1.0724,0.86719
Angelique,S07,22,P7,-0.9543,0.61719
Angelique,S07,23,P9,0.2281,0.38281
Angelique,S07,24,PO7,0.9772,0.27344
Angelique,S07,25,PO3,0.0267,0.49219
Angelique,S07,26,O1,1.0817,0.24219
Angelique,S07,27,Iz,0.0833,0.47656
Angelique,S07,28,Oz,-0.1436,0.52344
Angelique,S07,29,POz,-1.3875,0.88281
Angelique,S07,30,Pz,-1.051,0.94531
Angelique,S07,31,CPz,-0.4742,0.60156
Angelique,S07,32,Fpz,-0.3978,0.64844
Angelique,S07,33,Fp2,-1.131,0.75781
Angelique,S07,34,AF8,-0.9234,0.63281
Angelique,S07,35,AF4,0.9934,0.21094
Angelique,S07,36,AFz,0.988,0.33594
Angelique,S07,37,Fz,1.0712,0.21094
Angelique,S07,38,F2,1.2013,0.19531
Angelique,S07,39,F4,1.0701,0.21094
Angelique,S07,40,F6,-0.4374,0.57031
Angelique,S07,41,F8,-0.938,0.66406
Angelique,S07,42,FT8,-0.5035,0.66406
Angelique,S07,43,FC6,1.1247,0.16406
Angelique,S07,44,FC4,1.1015,0.07031
Angelique,S07,45,FC2,1.0158,0.24219
Angelique,S07,46,FCz,1.0003,0.19531
Angelique,S07,47,Cz,0.5582,0.44531
Angelique,S07,48,C2,1.219,0.08594
Angelique,S07,49,C4,1.0009,0.00781
Angelique,S07,50,C6,1.0514,0.10156
Angelique,S07,51,T8,1.1714,0.14844
Angelique,S07,52,TP8,1.3087,0.13281
Angelique,S07,53,CP6,-1.0709,0.78906
Angelique,S07,54,CP4,1.0071,0.21094
Angelique,S07,55,CP2,-0.6839,0.57031
Angelique,S07,56,P2,-0.9598,0.77344
Angelique,S07,57,P4,-0.9061,0.85156
Angelique,S07,58,P6,1.3145,0.11719
