dataset,subject,block_id,stratum,y,learned_diff,learned_mean,roi_diff,roi_mean,eig
Angelique,S10,epbin_NumWoGE_1F_Par 14 rr ica ep1 but chanlocs chansel chanlabels S10.csv,NumWoGE|1F,1,0.32285374919658344,1.4243051000725755,0.6161862415724444,0.8260856500619909,0.003142747126592372
Angelique,S10,epbin_NumWoGE_20F_Atp_C1 26 rr ica ep1 but chanlocs chansel chanlabels S10.csv,NumWoGE|20F/A,0,0.28590440990561,2.035845502323904,0.5063884358186155,0.7225351177940957,0.0035881953830136375
Angelique,S10,epbin_NumWoGE_20F_Atp_Par 16 rr ica ep1 but chanlocs chansel chanlabels S10.csv,NumWoGE|20F/A,1,0.27921723587599107,2.3958688242212456,0.4938285561715189,0.6357672313603893,0.003741819477831142
Angelique,S10,epbin_NumWoGE_20F_Std_C1 25 rr ica ep1 but chanlocs chansel chanlabels S10.csv,NumWoGE|20F/S,0,0.34063678398247493,2.0618846960104333,0.5169284272111828,1.988333078659861,0.003878924811454264
Angelique,S10,epbin_NumWoGE_20F_Std_Par 15 rr ica ep1 but chanlocs chansel chanlabels S10.csv,NumWoGE|20F/S,1,0.4319206977517336,1.9446396691818757,0.6749459056181607,1.2470666389496854,0.0030547869562268727
Angelique,S11,epbin_Dig_1F_C1 21 rr fixF7 icfilt ica ep1 but chanlocs chansel chanlabels S11.csv,Dig|1F,0,0.28657443400076343,3.1085852824919717,0.5691215697214276,1.2441297686984383,0.0033245398072627034
Angelique,S11,epbin_Dig_1F_Par 11 rr fixF7 icfilt ica ep1 but chanlocs chansel chanlabels S11.csv,Dig|1F,1,0.41582023259547063,3.2747166017173033,0.25024373834054103,1.2489208672288516,0.003240595955143358
Angelique,S11,epbin_Dig_20F_Atp_C1 23 rr fixF7 icfilt ica ep1 but chanlocs chansel chanlabels S11.csv,Dig|20F/A,0,0.26723384056689925,3.5879756770924107,0.2930810309871347,2.031376938736079,0.0031840531091177136
Angelique,S11,epbin_Dig_20F_Atp_Par 13 rr fixF7 icfilt ica ep1 but chanlocs chansel chanlabels S11.csv,Dig|20F/A,1,0.5378484439024553,3.7586513350503057,0.22725688580474832,2.077077188741957,0.0037613649249797865
Angelique,S11,epbin_Dig_20F_Std_C1 22 rr fixF7 icfilt ica ep1 but chanlocs chansel chanlabels S11.csv,Dig|20F/S,0,0.24047006237902357,4.147371679894528,0.17981794242597246,2.068192560428286,0.003051330277073565
Angelique,S11,epbin_Dig_20F_Std_Par 12 rr fixF7 icfilt ica ep1 but chanlocs chansel chanlabels S11.csv,Dig|20F/S,1,0.21853680886598728,4.322712724928229,0.6965914448125702,2.2322460792832355,0.003101361013569857
Angelique,S11,epbin_NumWoGE_1F_C1 24 rr fixF7 icfilt ica ep1 but chanlocs chansel chanlabels S11.csv,NumWoGE|1F,0,0.609819495108503,2.7501204481831705,1.1642919112906154,0.9280172621166239,0.002526888025633422
Angelique,S11,epbin_NumWoGE_1F_Par 14 rr fixF7 icfilt ica ep1 but chanlocs chansel chanlabels S11.csv,NumWoGE|1F,1,0.2852534523377741,2.6366301461807096,0.5709173357465306,0.9388266384998575,0.003196566399738761
Angelique,S11,epbin_NumWoGE_20F_Atp_C1 26 rr fixF7 icfilt ica ep1 but chanlocs chansel chanlabels S11.csv,NumWoGE|20F/A,0,0.32169456201067165,3.077609992042679,0.503693628812863,1.349179438751808,0.0029986815730591878
