dataset,subject,elec_idx,elec,z,p
Angelique,S11,38,F2,0.544,0.33594
Angelique,S11,39,F4,-0.6276,0.60156
Angelique,S11,40,F6,-0.0219,0.50781
Angelique,S11,41,F8,-0.695,0.50781
Angelique,S11,42,FT8,1.8656,0.02344
Angelique,S11,43,FC6,-0.8562,0.58594
Angelique,S11,44,FC4,0.7861,0.27344
Angelique,S11,45,FC2,-0.0885,0.52344
Angelique,S11,46,FCz,0.6885,0.38281
Angelique,S11,47,Cz,0.8886,0.32031
Angelique,S11,48,C2,0.7627,0.38281
Angelique,S11,49,C4,1.4354,0.02344
Angelique,S11,50,C6,-0.8388,0.52344
Angelique,S11,51,T8,0.7885,0.28906
Angelique,S11,52,TP8,-0.1564,0.52344
Angelique,S11,53,CP6,0.2393,0.44531
Angelique,S11,54,CP4,1.2081,0.03906
Angelique,S11,55,CP2,0.8799,0.32031
Angelique,S11,56,P2,1.2538,0.10156
Angelique,S11,57,P4,1.517,0.03906
Angelique,S11,58,P6,0.3883,0.27344
Angelique,S11,59,P8,0.0396,0.46094
Angelique,S11,60,P10,0.2048,0.41406
Angelique,S11,61,PO8,0.1669,0.44531
Angelique,S11,62,PO4,1.7192,0.00781
Angelique,S11,63,O2,2.1052,0.00781
Angelique,S11,64,PO9,0.5061,0.35156
Angelique,S11,65,I1,0.3354,0.39844
Angelique,S11,66,I2,-0.2119,0.57031
Angelique,S11,67,PO10,1.879,0.02344
Angelique,S13,0,Fp1,-0.4238,0.67969
Angelique,S13,1,AF7,-0.1351,0.50781
Angelique,S13,2,AF3,0.3067,0.39844
Angelique,S13,3,F1,-1.2272,0.85156
Angelique,S13,4,F3,-0.0059,0.50781
Angelique,S13,5,F5,0.4514,0.32031
Angelique,S13,6,F7,-0.041,0.55469
Angelique,S13,7,FT7,2.2812,0.00781
Angelique,S13,8,FC5,0.8814,0.19531
Angelique,S13,9,FC3,-0.1103,0.52344
Angelique,S13,10,FC1,0.0429,0.46094
Angelique,S13,11,C1,-0.1619,0.60156
Angelique,S13,12,C3,0.6219,0.28906
Angelique,S13,13,C5,2.1117,0.00781
Angelique,S13,14,T7,1.4348,0.08594
Angelique,S13,15,TP7,0.2503,0.38281
Angelique,S13,16,CP5,1.6985,0.02344
Angelique,S13,17,CP3,1.087,0.14844
Angelique,S13,18,CP1,0.9976,0.13281
Angelique,S13,19,P1,0.0457,0.46094
Angelique,S13,20,P3,0.6269,0.27344
Angelique,S13,21,P5,0.4555,0.33594
Angelique,S13,22,P7,1.3482,0.10156
Angelique,S13,23,P9,1.4966,0.08594
Angelique,S13,24,PO7,-0.1387,0.53906
Angelique,S13,25,PO3,-0.7776,0.75781
Angelique,S13,26,O1,-0.5525,0.67969
Angelique,S13,27,Iz,-0.7611,0.74219
Angelique,S13,28,Oz,0.0553,0.49219
Angelique,S13,29,POz,1.0784,0.16406
Angelique,S13,30,Pz,1.1367,0.11719
Angelique,S13,31,CPz,1.3336,0.11719
Angelique,S13,32,Fpz,0.9357,0.35156
Angelique,S13,33,Fp2,1.1971,0.16406
Angelique,S13,34,AF8,-0.0939,0.57031
Angelique,S13,35,AF4,-1.0472,0.83594
Angelique,S13,36,AFz,-1.4296,0.92969
Angelique,S13,37,Fz,-0.9416,0.82031
Angelique,S13,38,F2,-1.181,0.88281
Angelique,S13,39,F4,-0.6161,0.71094
Angelique,S13,40,F6,-0.2737,0.53906
Angelique,S13,41,F8,1.5568,0.07031
Angelique,S13,42,FT8,-0.6511,0.74219
Angelique,S13,43,FC6,0.3446,0.39844
Angelique,S13,44,FC4,-0.1135,0.53906
Angelique,S13,45,FC2,-1.312,0.89844
Angelique,S13,46,FCz,-1.3297,0.89844
Angelique,S13,47,Cz,-0.9215,0.80469
Angelique,S13,48,C2,-1.1126,0.82031
Angelique,S13,49,C4,-1.4598,0.91406
Angelique,S13,50,C6,0.8037,0.38281
Angelique,S13,51,T8,0.2035,0.47656
Angelique,S13,52,TP8,0.6075,0.30469
Angelique,S13,53,CP6,-1.4209,0.92969
Angelique,S13,54,CP4,1.1237,0.13281
Angelique,S13,55,CP2,0.7568,0.24219
Angelique,S13,56,P2,0.2418,0.38281
Angelique,S13,57,P4,1.0046,0.16406
Angelique,S13,58,P6,0.6703,0.25781
Angelique,S13,59,P8,0.7395,0.25781
Angelique,S13,60,P10,0.2919,0.39844
Angelique,S13,61,PO8,0.6598,0.27344
Angelique,S13,62,PO4,0.8921,0.22656
Angelique,S13,63,O2,0.6315,0.32031
Angelique,S13,64,PO9,0.703,0.24219
Angelique,S13,65,I1,-0.6702,0.74219
Angelique,S13,66,I2,-0.9617,0.80469
Angelique,S13,67,PO10,0.4253,0.35156
Angelique,S15,0,Fp1,0.1296,0.46094
Angelique,S15,1,AF7,-0.7659,0.75781
Angelique,S15,2,AF3,1.4449,0.07031
Angelique,S15,3,F1,1.3551,0.08594
Angelique,S15,4,F3,0.6528,0.27344
Angelique,S15,5,F5,1.5961,0.00781
Angelique,S15,6,F7,0.5566,0.28906
Angelique,S15,7,FT7,-0.0727,0.50781
Angelique,S15,8,FC5,0.9588,0.21094
Angelique,S15,9,FC3,1.3451,0.07031
Angelique,S15,10,FC1,1.6896,0.03906
Angelique,S15,11,C1,1.3882,0.08594
Angelique,S15,12,C3,1.4999,0.07031
Angelique,S15,13,C5,0.4383,0.35156
Angelique,S15,14,T7,0.2463,0.41406
Angelique,S15,15,TP7,0.9724,0.16406
Angelique,S15,16,CP5,0.4358,0.33594
Angelique,S15,17,CP3,-0.0875,0.50781
Angelique,S15,18,CP1,-0.1178,0.55469
Angelique,S15,19,P1,-1.1916,0.86719
Angelique,S15,20,P3,-1.5035,0.94531
Angelique,S15,21,P5,-0.0092,0.50781
Angelique,S15,22,P7,0.837,0.22656
Angelique,S15,23,P9,-0.4394,0.60156
Angelique,S15,24,PO7,-0.2411,0.57031
Angelique,S15,25,PO3,0.4419,0.35156
Angelique,S15,26,O1,0.749,0.24219
Angelique,S15,27,Iz,1.2043,0.13281
Angelique,S15,28,Oz,1.6549,0.07031
Angelique,S15,29,POz,-1.886,0.97656
Angelique,S15,30,Pz,-1.4775,0.94531
Angelique,S15,31,CPz,-0.2102,0.58594
Angelique,S15,32,Fpz,-0.0371,0.52344
Angelique,S15,33,Fp2,-0.6408,0.72656
Angelique,S15,34,AF8,0.9704,0.21094
Angelique,S15,35,AF4,1.2043,0.13281
Angelique,S15,36,AFz,1.6622,0.05469
Angelique,S15,37,Fz,1.5184,0.02344
Angelique,S15,38,F2,1.4816,0.07031
Angelique,S15,39,F4,1.598,0.02344
Angelique,S15,40,F6,1.5116,0.03906
Angelique,S15,41,F8,1.1328,0.19531
Angelique,S15,42,FT8,1.0573,0.13281
Angelique,S15,43,FC6,1.864,0.02344
Angelique,S15,44,FC4,2.0365,0.00781
Angelique,S15,45,FC2,1.3288,0.10156
Angelique,S15,46,FCz,1.4193,0.10156
Angelique,S15,47,Cz,0.8061,0.24219
Angelique,S15,48,C2,1.8,0.02344
Angelique,S15,49,C4,2.2829,0.00781
Angelique,S15,50,C6,-2.2481,0.99219
Angelique,S15,51,T8,0.4445,0.33594
Angelique,S15,52,TP8,-1.4599,0.91406
Angelique,S15,53,CP6,-0.1613,0.55469
Angelique,S15,54,CP4,-0.0074,0.50781
Angelique,S15,55,CP2,-0.4708,0.67969
Angelique,S15,56,P2,-1.7235,0.96094
Angelique,S15,57,P4,-1.1108,0.82031
Angelique,S15,58,P6,0.9078,0.17969
Angelique,S15,59,P8,0.0232,0.49219
Angelique,S15,60,P10,-0.9367,0.82031
Angelique,S15,61,PO8,0.3199,0.33594
Angelique,S15,62,PO4,0.3234,0.38281
Angelique,S15,63,O2,1.2511,0.16406
Angelique,S15,64,PO9,-0.9329,0.77344
Angelique,S15,65,I1,0.192,0.39844
Angelique,S15,66,I2,0.3277,0.44531
Angelique,S15,67,PO10,-1.1411,0.85156
Angelique,S16,0,Fp1,1.1392,0.17188
Angelique,S16,1,AF7,-0.3218,0.60938
Angelique,S16,2,AF3,0.3901,0.35938
Angelique,S16,3,F1,-1.2304,0.89062
Angelique,S16,4,F3,0.8532,0.48438
Angelique,S16,5,F5,0.0175,0.48438
Angelique,S16,6,F7,0.882,0.23438
Angelique,S16,7,FT7,-0.0764,0.54688
Angelique,S16,8,FC5,0.2417,0.42188
Angelique,S16,9,FC3,-0.6972,0.70312
Angelique,S16,10,FC1,-1.4767,0.92188
Angelique,S16,11,C1,-0.9765,0.76562
Angelique,S16,12,C3,-1.2378,0.85938
Angelique,S16,13,C5,-0.7239,0.73438
Angelique,S16,14,T7,-1.5929,0.98438
Angelique,S16,15,TP7,-0.4721,0.70312
Angelique,S16,16,CP5,0.0579,0.48438
Angelique,S16,17,CP3,-0.3069,0.57812
Angelique,S16,18,CP1,-0.2021,0.57812
Angelique,S16,19,P1,-1.7765,0.95312
Angelique,S16,20,P3,-0.0582,0.54688
Angelique,S16,21,P5,-1.3413,0.89062
Angelique,S16,22,P7,-1.0416,0.82812
Angelique,S16,23,P9,-1.4613,0.95312
Angelique,S16,24,PO7,-0.573,0.70312
Angelique,S16,25,PO3,0.3682,0.39062
Angelique,S16,26,O1,-1.1898,0.85938
Angelique,S16,27,Iz,-0.9957,0.76562
Angelique,S16,28,Oz,-0.5943,0.70312
Angelique,S16,29,POz,-0.9118,0.76562
Angelique,S16,30,Pz,0.5452,0.32812
Angelique,S16,31,CPz,-0.2076,0.57812
Angelique,S16,32,Fpz,-0.4429,0.64062
Angelique,S16,33,Fp2,-0.5255,0.64062
Angelique,S16,34,AF8,0.1266,0.42188
Angelique,S16,35,AF4,-0.633,0.57812
Angelique,S16,36,AFz,-0.5025,0.73438
Angelique,S16,37,Fz,-0.8978,0.79688
Angelique,S16,38,F2,-0.6334,0.70312
Angelique,S16,39,F4,-0.7954,0.79688
Angelique,S16,40,F6,-0.1478,0.54688
Angelique,S16,41,F8,-0.8019,0.76562
Angelique,S16,42,FT8,-0.7219,0.67188
Angelique,S16,43,FC6,-0.6878,0.67188
Angelique,S16,44,FC4,-1.0375,0.85938
Angelique,S16,45,FC2,0.388,0.42188
Angelique,S16,46,FCz,-0.9493,0.82812
Angelique,S16,47,Cz,-0.7545,0.70312
Angelique,S16,48,C2,0.7028,0.23438
Angelique,S16,49,C4,-0.8424,0.79688
Angelique,S16,50,C6,-0.7601,0.76562
Angelique,S16,51,T8,-1.347,0.95312
Angelique,S16,52,TP8,-0.5993,0.70312
Angelique,S16,53,CP6,-0.7106,0.76562
Angelique,S16,54,CP4,1.3018,0.17188
Angelique,S16,55,CP2,1.6687,0.04688
Angelique,S16,56,P2,0.6843,0.32812
Angelique,S16,57,P4,0.4492,0.35938
Angelique,S16,58,P6,-0.5022,0.73438
Angelique,S16,59,P8,-1.5771,0.92188
Angelique,S16,60,P10,-0.8555,0.79688
Angelique,S16,61,PO8,-0.7756,0.76562
Angelique,S16,62,PO4,-0.4592,0.64062
Angelique,S16,63,O2,-0.7134,0.73438
Angelique,S16,64,PO9,-1.4764,0.92188
Angelique,S16,65,I1,-0.7217,0.76562
Angelique,S16,66,I2,-0.5882,0.79688
Angelique,S16,67,PO10,-0.8566,0.79688
Angelique,S18,0,Fp1,0.938,0.19531
Angelique,S18,1,AF7,0.2697,0.41406
Angelique,S18,2,AF3,-0.4177,0.63281
Angelique,S18,3,F1,-0.918,0.78906
Angelique,S18,4,F3,-0.3669,0.63281
Angelique,S18,5,F5,-1.8431,0.99219
Angelique,S18,6,F7,-1.4189,0.91406
Angelique,S18,7,FT7,-1.5761,0.92969
Angelique,S18,8,FC5,0.1682,0.47656
Angelique,S18,9,FC3,0.906,0.24219
Angelique,S18,10,FC1,0.9051,0.21094
Angelique,S18,11,C1,1.1344,0.16406
Angelique,S18,12,C3,-0.2707,0.53906
Angelique,S18,13,C5,0.746,0.24219
Angelique,S18,14,T7,0.9063,0.17969
Angelique,S18,15,TP7,-0.4182,0.61719
Angelique,S18,16,CP5,0.8079,0.24219
Angelique,S18,17,CP3,0.7024,0.22656
Angelique,S18,18,CP1,-0.864,0.78906
Angelique,S18,19,P1,1.5692,0.07031
Angelique,S18,20,P3,0.9858,0.19531
Angelique,S18,21,P5,1.524,0.07031
Angelique,S18,22,P7,0.3321,0.30469
Angelique,S18,23,P9,0.4834,0.28906
Angelique,S18,24,PO7,0.2541,0.41406
Angelique,S18,25,PO3,0.2691,0.44531
Angelique,S18,26,O1,-0.3257,0.63281
Angelique,S18,27,Iz,-0.864,0.55469
Angelique,S18,28,Oz,-0.9452,0.80469
Angelique,S18,29,POz,0.8268,0.27344
Angelique,S18,30,Pz,0.1179,0.44531
Angelique,S18,31,CPz,-1.1451,0.86719
Angelique,S18,32,Fpz,-0.0633,0.53906
Angelique,S18,33,Fp2,1.2211,0.07031
Angelique,S18,34,AF8,1.3928,0.08594
Angelique,S18,35,AF4,-1.5176,0.91406
Angelique,S18,36,AFz,0.2366,0.41406
Angelique,S18,37,Fz,0.4248,0.38281
Angelique,S18,38,F2,-1.9661,0.96094
Angelique,S18,39,F4,-0.8508,0.80469
Angelique,S18,40,F6,1.0478,0.17969
Angelique,S18,41,F8,1.0862,0.16406
Angelique,S18,42,FT8,1.4109,0.08594
Angelique,S18,43,FC6,0.3201,0.35156
Angelique,S18,44,FC4,0.0302,0.49219
Angelique,S18,45,FC2,0.5274,0.28906
Angelique,S18,46,FCz,0.3913,0.35156
Angelique,S18,47,Cz,-0.6747,0.72656
Angelique,S18,48,C2,-0.6214,0.58594
Angelique,S18,49,C4,-0.5203,0.63281
Angelique,S18,50,C6,1.3648,0.07031
Angelique,S18,51,T8,1.4189,0.05469
Angelique,S18,52,TP8,0.8966,0.17969
Angelique,S18,53,CP6,1.4873,0.07031
Angelique,S18,54,CP4,0.954,0.17969
Angelique,S18,55,CP2,1.3612,0.08594
Angelique,S18,56,P2,1.3889,0.08594
Angelique,S18,57,P4,1.2167,0.13281
Angelique,S18,58,P6,0.648,0.27344
Angelique,S18,59,P8,-0.4691,0.69531
Angelique,S18,60,P10,1.4797,0.07031
Angelique,S18,61,PO8,1.0542,0.17969
Angelique,S18,62,PO4,0.4342,0.35156
Angelique,S18,63,O2,0.4582,0.33594
Angelique,S18,64,PO9,0.3361,0.28906
Angelique,S18,65,I1,0.0309,0.49219
Angelique,S18,66,I2,0.9047,0.19531
Angelique,S18,67,PO10,1.4593,0.07031
Angelique,S19,0,Fp1,-0.6473,0.75781
Angelique,S19,1,AF7,1.1428,0.16406
Angelique,S19,2,AF3,-0.2473,0.57031
Angelique,S19,3,F1,-0.5203,0.69531
Angelique,S19,4,F3,0.0638,0.47656
Angelique,S19,5,F5,0.2837,0.32031
Angelique,S19,6,F7,1.0196,0.17969
Angelique,S19,7,FT7,-0.8683,0.80469
Angelique,S19,8,FC5,-0.6459,0.74219
Angelique,S19,9,FC3,-0.9432,0.82031
Angelique,S19,10,FC1,-1.0246,0.83594
Angelique,S19,11,C1,0.5438,0.32031
Angelique,S19,12,C3,1.2071,0.13281
Angelique,S19,13,C5,-0.2906,0.61719
Angelique,S19,14,T7,-1.7318,0.96094
Angelique,S19,15,TP7,0.1234,0.49219
Angelique,S19,16,CP5,0.6943,0.25781
Angelique,S19,17,CP3,1.3704,0.11719
Angelique,S19,18,CP1,0.2686,0.44531
Angelique,S19,19,P1,1.4695,0.08594
Angelique,S19,20,P3,0.8862,0.21094
Angelique,S19,21,P5,-0.3076,0.60156
Angelique,S19,22,P7,-0.9626,0.82031
Angelique,S19,23,P9,-0.6624,0.72656
Angelique,S19,24,PO7,0.2047,0.38281
Angelique,S19,25,PO3,-1.1676,0.85156
Angelique,S19,26,O1,-1.293,0.89844
Angelique,S19,27,Iz,-1.7771,0.96094
Angelique,S19,28,Oz,-2.1149,0.99219
Angelique,S19,29,POz,0.7569,0.25781
Angelique,S19,30,Pz,1.4445,0.07031
Angelique,S19,31,CPz,0.6253,0.27344
Angelique,S19,32,Fpz,-0.4238,0.61719
Angelique,S19,33,Fp2,0.7125,0.25781
Angelique,S19,34,AF8,-0.7111,0.71094
Angelique,S19,35,AF4,1.0996,0.17969
Angelique,S19,36,AFz,-0.0384,0.52344
Angelique,S19,37,Fz,-0.7406,0.78906
Angelique,S19,38,F2,-1.3568,0.89844
Angelique,S19,39,F4,0.0001,0.49219
Angelique,S19,40,F6,-1.0754,0.82031
Angelique,S19,41,F8,1.6936,0.03906
Angelique,S19,42,FT8,-1.2291,0.86719
Angelique,S19,43,FC6,0.031,0.47656
Angelique,S19,44,FC4,-0.6513,0.72656
Angelique,S19,45,FC2,-0.7233,0.75781
Angelique,S19,46,FCz,-1.4324,0.91406
Angelique,S19,47,Cz,-1.2441,0.89844
Angelique,S19,48,C2,-1.0394,0.82031
Angelique,S19,49,C4,-1.6264,0.94531
Angelique,S19,50,C6,-1.8504,0.97656
Angelique,S19,51,T8,-0.7086,0.75781
Angelique,S19,52,TP8,-1.8788,0.97656
Angelique,S19,53,CP6,-1.8509,0.97656
Angelique,S19,54,CP4,0.1593,0.44531
Angelique,S19,55,CP2,-0.6127,0.71094
Angelique,S19,56,P2,0.3845,0.42969
Angelique,S19,57,P4,-0.0816,0.53906
Angelique,S19,58,P6,-1.4151,0.88281
Angelique,S19,59,P8,-0.9709,0.82031
Angelique,S19,60,P10,-0.7595,0.57031
Angelique,S19,61,PO8,0.1009,0.46094
Angelique,S19,62,PO4,0.1205,0.49219
Angelique,S19,63,O2,-1.7146,0.96094
Angelique,S19,64,PO9,0.7011,0.27344
Angelique,S19,65,I1,-0.6584,0.72656
Angelique,S19,66,I2,-0.7213,0.75781
Angelique,S19,67,PO10,-0.9807,0.77344
Angelique,S21,0,Fp1,1.8216,0.03906
Angelique,S21,1,AF7,-0.3595,0.50781
Angelique,S21,2,AF3,2.2814,0.00781
Angelique,S21,3,F1,2.0917,0.02344
Angelique,S21,4,F3,2.2897,0.00781
Angelique,S21,5,F5,0.748,0.24219
Angelique,S21,6,F7,1.093,0.14844
Angelique,S21,7,FT7,1.3959,0.10156
Angelique,S21,8,FC5,2.131,0.00781
Angelique,S21,9,FC3,1.0184,0.16406
Angelique,S21,10,FC1,2.1491,0.00781
Angelique,S21,11,C1,1.9078,0.00781
Angelique,S21,12,C3,2.1396,0.00781
Angelique,S21,13,C5,0.9725,0.22656
Angelique,S21,14,T7,-0.2096,0.55469
Angelique,S21,15,TP7,1.9333,0.02344
Angelique,S21,16,CP5,1.5744,0.03906
Angelique,S21,17,CP3,0.0369,0.49219
Angelique,S21,18,CP1,-0.3264,0.61719
Angelique,S21,19,P1,-1.7748,0.97656
Angelique,S21,20,P3,2.1245,0.00781
Angelique,S21,21,P5,1.8475,0.02344
Angelique,S21,22,P7,2.1762,0.00781
Angelique,S21,23,P9,2.2895,0.00781
Angelique,S21,24,PO7,2.339,0.00781
Angelique,S21,25,PO3,2.0025,0.00781
Angelique,S21,26,O1,1.272,0.08594
Angelique,S21,27,Iz,1.9489,0.00781
Angelique,S21,28,Oz,1.975,0.02344
Angelique,S21,29,POz,1.3721,0.10156
Angelique,S21,30,Pz,-0.9878,0.80469
Angelique,S21,31,CPz,0.0337,0.49219
Angelique,S21,32,Fpz,2.1675,0.00781
Angelique,S21,33,Fp2,0.7493,0.24219
Angelique,S21,34,AF8,1.7767,0.03906
Angelique,S21,35,AF4,2.12,0.00781
Angelique,S21,36,AFz,1.9356,0.02344
Angelique,S21,37,Fz,2.0743,0.02344
Angelique,S21,38,F2,2.2722,0.00781
Angelique,S21,39,F4,2.3294,0.00781
Angelique,S21,40,F6,0.1156,0.49219
Angelique,S21,41,F8,1.192,0.13281
Angelique,S21,42,FT8,1.1601,0.14844
Angelique,S21,43,FC6,1.2121,0.13281
Angelique,S21,44,FC4,2.142,0.00781
Angelique,S21,45,FC2,2.1155,0.00781
Angelique,S21,46,FCz,2.0697,0.02344
Angelique,S21,47,Cz,1.9151,0.00781
Angelique,S21,48,C2,1.7041,0.03906
Angelique,S21,49,C4,2.0488,0.02344
Angelique,S21,50,C6,1.663,0.05469
Angelique,S21,51,T8,0.1334,0.46094
Angelique,S21,52,TP8,0.4216,0.35156
Angelique,S21,53,CP6,-0.3251,0.63281
Angelique,S21,54,CP4,2.1152,0.00781
Angelique,S21,55,CP2,1.318,0.10156
Angelique,S21,56,P2,0.7437,0.24219
Angelique,S21,57,P4,1.9702,0.02344
Angelique,S21,58,P6,1.7045,0.03906
Angelique,S21,59,P8,1.4409,0.07031
Angelique,S21,60,P10,2.1192,0.02344
Angelique,S21,61,PO8,1.9166,0.02344
Angelique,S21,62,PO4,1.836,0.02344
Angelique,S21,63,O2,1.8626,0.02344
Angelique,S21,64,PO9,1.9523,0.02344
Angelique,S21,65,I1,1.5598,0.07031
Angelique,S21,66,I2,1.9482,0.05469
Angelique,S21,67,PO10,2.0891,0.00781
Angelique,S22,0,Fp1,1.2172,0.13281
Angelique,S22,1,AF7,-1.0917,0.86719
Angelique,S22,2,AF3,-0.3864,0.64844
Angelique,S22,3,F1,-0.3184,0.63281
Angelique,S22,4,F3,-0.6987,0.63281
Angelique,S22,5,F5,-1.3302,0.88281
Angelique,S22,6,F7,-1.0303,0.78906
Angelique,S22,7,FT7,-1.2996,0.89844
Angelique,S22,8,FC5,-1.3587,0.86719
Angelique,S22,9,FC3,-1.6241,0.94531
Angelique,S22,10,FC1,-0.4672,0.69531
Angelique,S22,11,C1,0.4942,0.32031
Angelique,S22,12,C3,-0.3724,0.64844
Angelique,S22,13,C5,-0.7295,0.72656
Angelique,S22,14,T7,-1.3136,0.89844
Angelique,S22,15,TP7,-0.2097,0.58594
Angelique,S22,16,CP5,-0.2303,0.52344
Angelique,S22,17,CP3,-0.2509,0.58594
Angelique,S22,18,CP1,-0.4868,0.67969
Angelique,S22,19,P1,1.2645,0.11719
Angelique,S22,20,P3,-0.0915,0.50781
Angelique,S22,21,P5,0.4765,0.35156
Angelique,S22,22,P7,1.3235,0.08594
Angelique,S22,23,P9,1.5278,0.03906
Angelique,S22,24,PO7,1.0589,0.16406
Angelique,S22,25,PO3,1.5754,0.07031
Angelique,S22,26,O1,1.1926,0.13281
Angelique,S22,27,Iz,1.2768,0.11719
Angelique,S22,28,Oz,1.7351,0.03906
Angelique,S22,29,POz,1.5794,0.07031
Angelique,S22,30,Pz,1.6944,0.03906
Angelique,S22,31,CPz,1.4978,0.08594
Angelique,S22,32,Fpz,0.6326,0.27344
Angelique,S22,33,Fp2,-0.0256,0.52344
Angelique,S22,34,AF8,0.8694,0.21094
Angelique,S22,35,AF4,0.7606,0.28906
Angelique,S22,36,AFz,0.8431,0.27344
Angelique,S22,37,Fz,0.1054,0.44531
Angelique,S22,38,F2,0.2305,0.41406
Angelique,S22,39,F4,1.2975,0.08594
Angelique,S22,40,F6,-1.2275,0.88281
Angelique,S22,41,F8,-0.42,0.64844
Angelique,S22,42,FT8,-0.6737,0.69531
Angelique,S22,43,FC6,0.4504,0.33594
Angelique,S22,44,FC4,0.5896,0.30469
Angelique,S22,45,FC2,0.3686,0.39844
Angelique,S22,46,FCz,1.1567,0.14844
Angelique,S22,47,Cz,1.0631,0.16406
Angelique,S22,48,C2,1.1851,0.13281
Angelique,S22,49,C4,-1.3391,0.89844
Angelique,S22,50,C6,-1.2216,0.82031
Angelique,S22,51,T8,-0.8494,0.78906
Angelique,S22,52,TP8,1.3385,0.10156
Angelique,S22,53,CP6,-0.9849,0.82031
Angelique,S22,54,CP4,0.2254,0.49219
Angelique,S22,55,CP2,-0.2887,0.60156
Angelique,S22,56,P2,0.5154,0.32031
Angelique,S22,57,P4,-0.1959,0.67969
Angelique,S22,58,P6,-0.6093,0.63281
Angelique,S22,59,P8,-0.3049,0.58594
Angelique,S22,60,P10,1.0293,0.16406
Angelique,S22,61,PO8,-0.0407,0.52344
Angelique,S22,62,PO4,-0.0647,0.55469
Angelique,S22,63,O2,1.1864,0.17969
Angelique,S22,64,PO9,1.5112,0.05469
Angelique,S22,65,I1,0.7025,0.25781
Angelique,S22,66,I2,1.0991,0.17969
Angelique,S22,67,PO10,0.7918,0.35156
Angelique,S23,0,Fp1,-0.9251,0.63281
Angelique,S23,1,AF7,-1.1522,0.86719
Angelique,S23,2,AF3,-1.0644,0.88281
Angelique,S23,3,F1,0.1965,0.38281
Angelique,S23,4,F3,-1.0144,0.78906
Angelique,S23,5,F5,0.2231,0.39844
Angelique,S23,6,F7,-1.1166,0.92969
Angelique,S23,7,FT7,-0.6468,0.53906
Angelique,S23,8,FC5,-1.0218,0.77344
Angelique,S23,9,FC3,-0.9536,0.69531
Angelique,S23,10,FC1,-1.0335,0.83594
Angelique,S23,11,C1,-1.197,0.85156
Angelique,S23,12,C3,0.7649,0.22656
Angelique,S23,13,C5,-0.5332,0.52344
Angelique,S23,14,T7,-1.1561,0.92969
Angelique,S23,15,TP7,-0.9567,0.67969
Angelique,S23,16,CP5,-0.3421,0.57031
Angelique,S23,17,CP3,-0.2116,0.63281
Angelique,S23,18,CP1,0.072,0.47656
Angelique,S23,19,P1,-0.7661,0.80469
Angelique,S23,20,P3,-0.9015,0.75781
Angelique,S23,21,P5,-1.0133,0.78906
Angelique,S23,22,P7,1.3805,0.07031
Angelique,S23,23,P9,-0.9291,0.77344
Angelique,S23,24,PO7,-0.0651,0.50781
Angelique,S23,25,PO3,-1.2542,0.86719
Angelique,S23,26,O1,-1.0617,0.83594
Angelique,S23,27,Iz,-1.0288,0.82031
Angelique,S23,28,Oz,-1.1811,0.88281
Angelique,S23,29,POz,0.2094,0.41406
Angelique,S23,30,Pz,-1.5504,0.94531
Angelique,S23,31,CPz,-0.4912,0.64844
Angelique,S23,32,Fpz,-0.8081,0.69531
Angelique,S23,33,Fp2,-1.1204,0.92969
Angelique,S23,34,AF8,-1.2829,0.91406
Angelique,S23,35,AF4,-1.1038,0.86719
Angelique,S23,36,AFz,-0.9012,0.71094
Angelique,S23,37,Fz,-1.5722,0.92969
Angelique,S23,38,F2,-1.1939,0.86719
Angelique,S23,39,F4,-1.452,0.92969
Angelique,S23,40,F6,0.1622,0.41406
Angelique,S23,41,F8,-0.9443,0.82031
Angelique,S23,42,FT8,-1.0478,0.78906
Angelique,S23,43,FC6,-0.8744,0.74219
Angelique,S23,44,FC4,-1.1785,0.96094
Angelique,S23,45,FC2,1.5998,0.07031
Angelique,S23,46,FCz,-1.0536,0.78906
Angelique,S23,47,Cz,-0.0074,0.50781
Angelique,S23,48,C2,-1.4865,0.96094
Angelique,S23,49,C4,-0.1836,0.57031
Angelique,S23,50,C6,-1.0634,0.89844
Angelique,S23,51,T8,-1.3135,0.99219
Angelique,S23,52,TP8,-1.1193,0.94531
Angelique,S23,53,CP6,-1.1046,0.86719
Angelique,S23,54,CP4,-1.2377,0.92969
Angelique,S23,55,CP2,-0.8105,0.63281
Angelique,S23,56,P2,-1.4582,0.96094
Angelique,S23,57,P4,-1.4866,0.96094
Angelique,S23,58,P6,-0.6734,0.71094
Angelique,S23,59,P8,0.8854,0.22656
Angelique,S23,60,P10,-0.8875,0.74219
Angelique,S23,61,PO8,-0.4047,0.58594
Angelique,S23,62,PO4,-1.3663,0.94531
Angelique,S23,63,O2,-0.0332,0.50781
Angelique,S23,64,PO9,0.5518,0.30469
Angelique,S23,65,I1,-0.318,0.60156
Angelique,S23,66,I2,-0.9804,0.72656
Angelique,S23,67,PO10,-1.0932,0.82031
Angelique,S24,0,Fp1,1.7963,0.03906
Angelique,S24,1,AF7,-0.7238,0.63281
Angelique,S24,2,AF3,1.245,0.14844
Angelique,S24,3,F1,0.7374,0.28906
Angelique,S24,4,F3,1.3774,0.07031
Angelique,S24,5,F5,-1.5876,0.92969
Angelique,S24,6,F7,-0.2967,0.58594
Angelique,S24,7,FT7,-1.1143,0.85156
Angelique,S24,8,FC5,-0.0804,0.50781
