dataset,subject,elec_idx,elec,z,p
Angelique,S13,12,t12,0.8463,0.21094
Angelique,S13,13,t13,0.9103,0.21094
Angelique,S13,14,t14,1.4396,0.08594
Angelique,S13,15,t15,1.8744,0.03906
Angelique,S13,16,t16,1.8131,0.05469
Angelique,S13,17,t17,1.4066,0.08594
Angelique,S13,18,t18,0.9243,0.17969
Angelique,S13,19,t19,0.6955,0.25781
Angelique,S13,20,t20,1.1208,0.11719
Angelique,S13,21,t21,1.6936,0.05469
Angelique,S13,22,t22,1.8893,0.02344
Angelique,S13,23,t23,1.9567,0.02344
Angelique,S13,24,t24,1.6965,0.03906
Angelique,S13,25,t25,1.3077,0.14844
Angelique,S13,26,t26,1.2044,0.11719
Angelique,S13,27,t27,0.6768,0.25781
Angelique,S13,28,t28,0.1847,0.42969
Angelique,S13,29,t29,-0.241,0.61719
Angelique,S13,30,t30,-0.5075,0.69531
Angelique,S13,31,t31,-0.6402,0.72656
Angelique,S13,32,t32,-0.7436,0.72656
Angelique,S13,33,t33,-0.8976,0.80469
Angelique,S13,34,t34,-1.0216,0.82031
Angelique,S13,35,t35,-0.9485,0.80469
Angelique,S13,36,t36,-0.8196,0.75781
Angelique,S13,37,t37,-1.3037,0.89844
Angelique,S13,38,t38,-1.4751,0.91406
Angelique,S13,39,t39,-0.5676,0.69531
Angelique,S13,40,t40,0.3166,0.42969
Angelique,S13,41,t41,0.671,0.39844
Angelique,S13,42,t42,0.8374,0.28906
Angelique,S13,43,t43,0.9463,0.22656
Angelique,S13,44,t44,0.8454,0.25781
Angelique,S13,45,t45,0.6271,0.30469
Angelique,S13,46,t46,0.455,0.36719
Angelique,S13,47,t47,0.4304,0.33594
Angelique,S13,48,t48,-0.1919,0.50781
Angelique,S13,49,t49,-0.5939,0.64844
Angelique,S13,50,t50,-0.2196,0.60156
Angelique,S13,51,t51,-0.0779,0.53906
Angelique,S13,52,t52,-0.1152,0.57031
Angelique,S13,53,t53,0.2144,0.42969
Angelique,S13,54,t54,0.4432,0.32031
Angelique,S13,55,t55,0.6273,0.39844
Angelique,S13,56,t56,0.8723,0.35156
Angelique,S13,57,t57,1.4738,0.02344
Angelique,S13,58,t58,1.7908,0.02344
Angelique,S13,59,t59,1.854,0.02344
Angelique,S13,60,t60,1.779,0.03906
Angelique,S13,61,t61,1.8392,0.03906
Angelique,S13,62,t62,2.1819,0.00781
Angelique,S13,63,t63,2.1534,0.00781
Angelique,S15,0,t00,1.305,0.10156
Angelique,S15,1,t01,1.3519,0.10156
Angelique,S15,2,t02,1.3495,0.08594
Angelique,S15,3,t03,0.8651,0.21094
Angelique,S15,4,t04,0.3517,0.38281
Angelique,S15,5,t05,0.415,0.35156
Angelique,S15,6,t06,0.9637,0.19531
Angelique,S15,7,t07,1.3452,0.17969
Angelique,S15,8,t08,1.1185,0.14844
Angelique,S15,9,t09,0.8212,0.21094
Angelique,S15,10,t10,0.6842,0.25781
Angelique,S15,11,t11,0.4091,0.33594
Angelique,S15,12,t12,-0.1006,0.53906
Angelique,S15,13,t13,-0.3034,0.61719
Angelique,S15,14,t14,0.3784,0.35156
Angelique,S15,15,t15,1.307,0.08594
Angelique,S15,16,t16,1.492,0.10156
Angelique,S15,17,t17,1.2457,0.10156
Angelique,S15,18,t18,0.8616,0.24219
Angelique,S15,19,t19,1.8558,0.02344
Angelique,S15,20,t20,1.988,0.02344
Angelique,S15,21,t21,1.6453,0.05469
Angelique,S15,22,t22,1.5937,0.07031
Angelique,S15,23,t23,1.4719,0.08594
Angelique,S15,24,t24,1.3735,0.10156
Angelique,S15,25,t25,1.2495,0.11719
Angelique,S15,26,t26,1.0035,0.19531
Angelique,S15,27,t27,0.7928,0.22656
Angelique,S15,28,t28,0.9546,0.17969
Angelique,S15,29,t29,1.5567,0.02344
Angelique,S15,30,t30,1.8659,0.02344
Angelique,S15,31,t31,2.0315,0.00781
Angelique,S15,32,t32,2.1755,0.00781
Angelique,S15,33,t33,2.0103,0.00781
Angelique,S15,34,t34,1.0371,0.19531
Angelique,S15,35,t35,0.3703,0.42969
Angelique,S15,36,t36,0.7212,0.28906
Angelique,S15,37,t37,1.2527,0.11719
Angelique,S15,38,t38,1.5661,0.03906
Angelique,S15,39,t39,1.5674,0.00781
Angelique,S15,40,t40,1.7145,0.02344
Angelique,S15,41,t41,2.0438,0.00781
Angelique,S15,42,t42,2.1999,0.00781
Angelique,S15,43,t43,1.9311,0.00781
Angelique,S15,44,t44,1.7531,0.00781
Angelique,S15,45,t45,1.7553,0.03906
Angelique,S15,46,t46,1.309,0.08594
Angelique,S15,47,t47,0.8264,0.17969
Angelique,S15,48,t48,0.8946,0.21094
Angelique,S15,49,t49,1.3279,0.11719
Angelique,S15,50,t50,1.6501,0.00781
Angelique,S15,51,t51,1.7629,0.00781
Angelique,S15,52,t52,1.919,0.00781
Angelique,S15,53,t53,2.0448,0.00781
Angelique,S15,54,t54,1.4814,0.07031
Angelique,S15,55,t55,0.8083,0.21094
Angelique,S15,56,t56,0.662,0.25781
Angelique,S15,57,t57,0.4646,0.33594
Angelique,S15,58,t58,0.6336,0.27344
Angelique,S15,59,t59,0.9125,0.16406
Angelique,S15,60,t60,0.5836,0.32031
Angelique,S15,61,t61,0.1612,0.44531
Angelique,S15,62,t62,0.4589,0.33594
Angelique,S15,63,t63,0.9924,0.17969
Angelique,S16,0,t00,0.5517,0.29688
Angelique,S16,1,t01,0.4002,0.35938
Angelique,S16,2,t02,0.3927,0.39062
Angelique,S16,3,t03,0.4107,0.35938
Angelique,S16,4,t04,0.3721,0.35938
Angelique,S16,5,t05,0.4434,0.32812
Angelique,S16,6,t06,0.7435,0.29688
Angelique,S16,7,t07,1.0894,0.17188
Angelique,S16,8,t08,1.388,0.04688
Angelique,S16,9,t09,1.8155,0.01562
Angelique,S16,10,t10,1.873,0.01562
Angelique,S16,11,t11,1.6042,0.04688
Angelique,S16,12,t12,1.686,0.01562
Angelique,S16,13,t13,2.0807,0.01562
Angelique,S16,14,t14,2.1192,0.01562
Angelique,S16,15,t15,1.911,0.01562
Angelique,S16,16,t16,1.6138,0.01562
Angelique,S16,17,t17,1.4228,0.07812
Angelique,S16,18,t18,1.3537,0.10938
Angelique,S16,19,t19,1.1096,0.10938
Angelique,S16,20,t20,0.7592,0.23438
Angelique,S16,21,t21,0.4657,0.32812
Angelique,S16,22,t22,0.3634,0.35938
Angelique,S16,23,t23,0.428,0.35938
Angelique,S16,24,t24,0.5397,0.29688
Angelique,S16,25,t25,0.5773,0.29688
Angelique,S16,26,t26,0.5359,0.29688
Angelique,S16,27,t27,0.6158,0.26562
Angelique,S16,28,t28,0.7979,0.23438
Angelique,S16,29,t29,0.9272,0.23438
Angelique,S16,30,t30,0.9378,0.23438
Angelique,S16,31,t31,0.9464,0.20312
Angelique,S16,32,t32,1.0639,0.17188
Angelique,S16,33,t33,1.1356,0.17188
Angelique,S16,34,t34,1.1171,0.17188
Angelique,S16,35,t35,1.2602,0.20312
Angelique,S16,36,t36,1.5037,0.04688
Angelique,S16,37,t37,1.6057,0.04688
Angelique,S16,38,t38,1.6003,0.04688
Angelique,S16,39,t39,1.5752,0.07812
Angelique,S16,40,t40,1.3933,0.07812
Angelique,S16,41,t41,1.1574,0.14062
Angelique,S16,42,t42,0.9198,0.17188
Angelique,S16,43,t43,0.7027,0.26562
Angelique,S16,44,t44,0.4029,0.35938
Angelique,S16,45,t45,0.1165,0.48438
Angelique,S16,46,t46,0.0173,0.48438
Angelique,S16,47,t47,0.2295,0.39062
Angelique,S16,48,t48,0.514,0.29688
Angelique,S16,49,t49,0.5026,0.26562
Angelique,S16,50,t50,0.3428,0.39062
Angelique,S16,51,t51,0.1652,0.42188
Angelique,S16,52,t52,0.0298,0.48438
Angelique,S16,53,t53,0.0063,0.48438
Angelique,S16,54,t54,0.0543,0.48438
Angelique,S16,55,t55,0.0934,0.45312
Angelique,S16,56,t56,0.0816,0.48438
Angelique,S16,57,t57,0.0872,0.42188
Angelique,S16,58,t58,0.1386,0.39062
Angelique,S16,59,t59,0.245,0.45312
Angelique,S16,60,t60,0.4617,0.45312
Angelique,S16,61,t61,0.7423,0.32812
Angelique,S16,62,t62,0.8092,0.26562
Angelique,S16,63,t63,0.5974,0.26562
Angelique,S18,0,t00,0.3288,0.36719
Angelique,S18,1,t01,0.6343,0.27344
Angelique,S18,2,t02,0.7883,0.22656
Angelique,S18,3,t03,0.831,0.22656
Angelique,S18,4,t04,0.812,0.22656
Angelique,S18,5,t05,0.8334,0.24219
Angelique,S18,6,t06,0.628,0.28906
Angelique,S18,7,t07,0.1439,0.44531
Angelique,S18,8,t08,-0.1403,0.57031
Angelique,S18,9,t09,-0.1826,0.63281
Angelique,S18,10,t10,-0.122,0.58594
Angelique,S18,11,t11,-0.0818,0.55469
Angelique,S18,12,t12,-0.1196,0.50781
Angelique,S18,13,t13,-0.1209,0.55469
Angelique,S18,14,t14,-0.0612,0.52344
Angelique,S18,15,t15,-0.0459,0.50781
Angelique,S18,16,t16,-0.2029,0.57031
Angelique,S18,17,t17,-0.5496,0.77344
Angelique,S18,18,t18,-0.9162,0.80469
Angelique,S18,19,t19,-1.0519,0.83594
Angelique,S18,20,t20,-0.8348,0.78906
Angelique,S18,21,t21,-0.5483,0.67969
Angelique,S18,22,t22,-0.3937,0.63281
Angelique,S18,23,t23,-0.3659,0.60156
Angelique,S18,24,t24,-0.381,0.63281
Angelique,S18,25,t25,-0.362,0.63281
Angelique,S18,26,t26,-0.4288,0.66406
Angelique,S18,27,t27,-0.5903,0.69531
Angelique,S18,28,t28,-0.8149,0.80469
Angelique,S18,29,t29,-1.1103,0.83594
Angelique,S18,30,t30,-1.2932,0.88281
Angelique,S18,31,t31,-1.3301,0.89844
Angelique,S18,32,t32,-1.303,0.88281
Angelique,S18,33,t33,-1.2601,0.88281
Angelique,S18,34,t34,-1.1909,0.85156
Angelique,S18,35,t35,-0.9767,0.82031
Angelique,S18,36,t36,-0.7805,0.74219
Angelique,S18,37,t37,-0.5009,0.66406
Angelique,S18,38,t38,-0.2527,0.55469
Angelique,S18,39,t39,-0.1645,0.55469
Angelique,S18,40,t40,-0.2403,0.53906
Angelique,S18,41,t41,-0.2329,0.50781
Angelique,S18,42,t42,0.039,0.49219
Angelique,S18,43,t43,0.2334,0.44531
Angelique,S18,44,t44,0.1911,0.44531
Angelique,S18,45,t45,0.0713,0.47656
Angelique,S18,46,t46,-0.1055,0.52344
Angelique,S18,47,t47,-0.5174,0.60156
Angelique,S18,48,t48,-1.0494,0.80469
Angelique,S18,49,t49,-1.2248,0.91406
Angelique,S18,50,t50,-1.0381,0.82031
Angelique,S18,51,t51,-0.8717,0.72656
Angelique,S18,52,t52,-0.8554,0.71094
Angelique,S18,53,t53,-0.6261,0.71094
Angelique,S18,54,t54,-0.462,0.64844
Angelique,S18,55,t55,-0.3549,0.61719
Angelique,S18,56,t56,-0.2794,0.61719
Angelique,S18,57,t57,-0.3024,0.61719
Angelique,S18,58,t58,-0.4837,0.64844
Angelique,S18,59,t59,-0.7955,0.77344
Angelique,S18,60,t60,-1.264,0.83594
Angelique,S18,61,t61,-1.6892,0.97656
Angelique,S18,62,t62,-1.4288,0.89844
Angelique,S18,63,t63,-0.7692,0.75781
Angelique,S19,0,t00,0.9361,0.17969
Angelique,S19,1,t01,0.779,0.21094
Angelique,S19,2,t02,0.3125,0.36719
Angelique,S19,3,t03,0.2187,0.42969
Angelique,S19,4,t04,0.8069,0.24219
Angelique,S19,5,t05,1.1073,0.14844
Angelique,S19,6,t06,0.7687,0.24219
Angelique,S19,7,t07,0.3774,0.33594
Angelique,S19,8,t08,-0.161,0.55469
Angelique,S19,9,t09,-0.7227,0.69531
Angelique,S19,10,t10,-0.8634,0.80469
Angelique,S19,11,t11,-0.6931,0.74219
Angelique,S19,12,t12,-0.5367,0.69531
Angelique,S19,13,t13,-0.8924,0.80469
Angelique,S19,14,t14,-1.3467,0.88281
Angelique,S19,15,t15,-1.378,0.89844
Angelique,S19,16,t16,-1.1257,0.77344
Angelique,S19,17,t17,-0.9111,0.77344
Angelique,S19,18,t18,-1.1176,0.78906
Angelique,S19,19,t19,-1.9479,0.97656
Angelique,S19,20,t20,-2.057,0.97656
Angelique,S19,21,t21,-2.1422,0.99219
Angelique,S19,22,t22,-2.2364,0.99219
Angelique,S19,23,t23,-2.2316,0.99219
Angelique,S19,24,t24,-2.1303,0.99219
Angelique,S19,25,t25,-2.0155,0.97656
Angelique,S19,26,t26,-1.7758,0.96094
Angelique,S19,27,t27,-1.1705,0.88281
Angelique,S19,28,t28,-0.5572,0.72656
Angelique,S19,29,t29,-0.1905,0.57031
Angelique,S19,30,t30,-0.0024,0.50781
Angelique,S19,31,t31,0.1074,0.46094
Angelique,S19,32,t32,0.3145,0.39844
Angelique,S19,33,t33,0.5003,0.28906
Angelique,S19,34,t34,0.5103,0.35156
Angelique,S19,35,t35,0.5279,0.33594
Angelique,S19,36,t36,0.7239,0.25781
Angelique,S19,37,t37,0.8576,0.21094
Angelique,S19,38,t38,0.7748,0.24219
Angelique,S19,39,t39,0.7173,0.25781
Angelique,S19,40,t40,0.4201,0.33594
Angelique,S19,41,t41,-0.237,0.60156
Angelique,S19,42,t42,-0.3643,0.64844
Angelique,S19,43,t43,0.0887,0.46094
Angelique,S19,44,t44,0.5437,0.30469
Angelique,S19,45,t45,0.69,0.27344
Angelique,S19,46,t46,0.4091,0.33594
Angelique,S19,47,t47,-0.0456,0.50781
Angelique,S19,48,t48,-0.3467,0.61719
Angelique,S19,49,t49,-0.4788,0.64844
Angelique,S19,50,t50,-0.282,0.60156
Angelique,S19,51,t51,0.1184,0.41406
Angelique,S19,52,t52,0.4184,0.35156
Angelique,S19,53,t53,0.6705,0.25781
Angelique,S19,54,t54,0.9078,0.21094
Angelique,S19,55,t55,1.0467,0.16406
Angelique,S19,56,t56,0.6755,0.25781
Angelique,S19,57,t57,0.3174,0.38281
Angelique,S19,58,t58,0.35,0.38281
Angelique,S19,59,t59,0.3034,0.38281
Angelique,S19,60,t60,-0.0814,0.53906
Angelique,S19,61,t61,-0.6371,0.72656
Angelique,S19,62,t62,-0.1245,0.53906
Angelique,S19,63,t63,1.0305,0.16406
Angelique,S21,0,t00,-1.5947,0.94531
Angelique,S21,1,t01,-2.0206,0.97656
Angelique,S21,2,t02,-2.0461,0.99219
Angelique,S21,3,t03,-2.0537,0.99219
Angelique,S21,4,t04,-1.9416,0.99219
Angelique,S21,5,t05,-1.0052,0.75781
Angelique,S21,6,t06,-0.2515,0.63281
Angelique,S21,7,t07,-0.0962,0.52344
Angelique,S21,8,t08,-0.3842,0.63281
Angelique,S21,9,t09,-0.9685,0.83594
Angelique,S21,10,t10,-1.0789,0.83594
Angelique,S21,11,t11,-0.2783,0.60156
Angelique,S21,12,t12,0.3387,0.36719
Angelique,S21,13,t13,0.4347,0.32031
Angelique,S21,14,t14,0.2775,0.39844
Angelique,S21,15,t15,-0.0614,0.52344
Angelique,S21,16,t16,-0.372,0.57031
Angelique,S21,17,t17,-0.5131,0.58594
Angelique,S21,18,t18,-0.5571,0.58594
Angelique,S21,19,t19,-0.6084,0.60156
Angelique,S21,20,t20,-0.5719,0.63281
Angelique,S21,21,t21,-0.4098,0.57031
Angelique,S21,22,t22,-0.2928,0.53906
Angelique,S21,23,t23,-0.3563,0.57031
Angelique,S21,24,t24,-0.5328,0.61719
Angelique,S21,25,t25,-0.6223,0.66406
Angelique,S21,26,t26,-0.5099,0.66406
Angelique,S21,27,t27,-0.3334,0.61719
Angelique,S21,28,t28,-0.3881,0.61719
Angelique,S21,29,t29,-0.4928,0.64844
Angelique,S21,30,t30,-0.4127,0.71094
Angelique,S21,31,t31,-0.4326,0.74219
Angelique,S21,32,t32,-0.5335,0.71094
Angelique,S21,33,t33,-0.3424,0.61719
Angelique,S21,34,t34,-0.0573,0.53906
Angelique,S21,35,t35,-0.1108,0.52344
Angelique,S21,36,t36,-0.3591,0.63281
Angelique,S21,37,t37,-0.4704,0.67969
Angelique,S21,38,t38,-0.3796,0.63281
Angelique,S21,39,t39,-0.0651,0.50781
Angelique,S21,40,t40,0.2438,0.42969
Angelique,S21,41,t41,0.3261,0.38281
Angelique,S21,42,t42,0.3018,0.36719
Angelique,S21,43,t43,0.3168,0.38281
Angelique,S21,44,t44,0.408,0.38281
Angelique,S21,45,t45,0.5157,0.42969
Angelique,S21,46,t46,0.3534,0.46094
Angelique,S21,47,t47,-0.0356,0.52344
Angelique,S21,48,t48,-0.1402,0.50781
Angelique,S21,49,t49,-0.0219,0.50781
Angelique,S21,50,t50,-0.172,0.58594
Angelique,S21,51,t51,-0.7399,0.77344
Angelique,S21,52,t52,-1.2219,0.86719
Angelique,S21,53,t53,-1.3593,0.92969
Angelique,S21,54,t54,-1.3694,0.91406
Angelique,S21,55,t55,-1.3656,0.91406
Angelique,S21,56,t56,-1.2316,0.86719
Angelique,S21,57,t57,-0.9609,0.82031
Angelique,S21,58,t58,-0.977,0.86719
Angelique,S21,59,t59,-1.5781,0.92969
Angelique,S21,60,t60,-1.6108,0.94531
Angelique,S21,61,t61,-1.0549,0.83594
Angelique,S21,62,t62,-0.8321,0.77344
Angelique,S21,63,t63,-1.036,0.78906
Angelique,S22,0,t00,-0.4805,0.63281
Angelique,S22,1,t01,-0.2274,0.57031
Angelique,S22,2,t02,0.0239,0.47656
Angelique,S22,3,t03,0.0633,0.47656
Angelique,S22,4,t04,-0.141,0.57031
Angelique,S22,5,t05,-0.5964,0.67969
Angelique,S22,6,t06,-1.3161,0.89844
Angelique,S22,7,t07,-1.675,0.96094
Angelique,S22,8,t08,-1.6318,0.91406
Angelique,S22,9,t09,-1.5493,0.96094
Angelique,S22,10,t10,-1.4658,0.92969
Angelique,S22,11,t11,-1.4268,0.91406
Angelique,S22,12,t12,-1.4213,0.89844
Angelique,S22,13,t13,-1.4735,0.88281
Angelique,S22,14,t14,-1.6515,0.94531
Angelique,S22,15,t15,-1.9519,0.97656
Angelique,S22,16,t16,-1.9327,0.97656
Angelique,S22,17,t17,-1.5153,0.96094
Angelique,S22,18,t18,-1.1762,0.86719
Angelique,S22,19,t19,-1.0144,0.85156
Angelique,S22,20,t20,-1.0886,0.83594
Angelique,S22,21,t21,-1.3444,0.91406
Angelique,S22,22,t22,-1.522,0.94531
Angelique,S22,23,t23,-1.6042,0.94531
Angelique,S22,24,t24,-1.6265,0.94531
Angelique,S22,25,t25,-1.5676,0.96094
Angelique,S22,26,t26,-1.4258,0.96094
Angelique,S22,27,t27,-1.2626,0.89844
Angelique,S22,28,t28,-1.1274,0.83594
Angelique,S22,29,t29,-1.046,0.78906
Angelique,S22,30,t30,-0.5751,0.71094
Angelique,S22,31,t31,0.1919,0.42969
Angelique,S22,32,t32,0.2229,0.39844
Angelique,S22,33,t33,0.0701,0.49219
Angelique,S22,34,t34,-0.2818,0.60156
Angelique,S22,35,t35,-0.7758,0.74219
Angelique,S22,36,t36,-0.928,0.80469
Angelique,S22,37,t37,-0.2151,0.57031
Angelique,S22,38,t38,0.4087,0.33594
Angelique,S22,39,t39,0.8186,0.25781
Angelique,S22,40,t40,0.5943,0.25781
Angelique,S22,41,t41,0.2259,0.39844
Angelique,S22,42,t42,0.2947,0.38281
Angelique,S22,43,t43,0.596,0.27344
Angelique,S22,44,t44,0.7152,0.27344
Angelique,S22,45,t45,0.6053,0.28906
Angelique,S22,46,t46,0.4366,0.32031
Angelique,S22,47,t47,0.3232,0.38281
Angelique,S22,48,t48,0.1472,0.44531
Angelique,S22,49,t49,-0.1597,0.55469
Angelique,S22,50,t50,0.0233,0.49219
Angelique,S22,51,t51,0.2123,0.42969
Angelique,S22,52,t52,0.919,0.17969
Angelique,S22,53,t53,1.724,0.03906
Angelique,S22,54,t54,0.4939,0.33594
Angelique,S22,55,t55,-0.0488,0.50781
Angelique,S22,56,t56,0.145,0.44531
Angelique,S22,57,t57,0.9418,0.19531
Angelique,S22,58,t58,0.2723,0.42969
Angelique,S22,59,t59,-0.121,0.52344
Angelique,S22,60,t60,-0.1054,0.57031
Angelique,S22,61,t61,0.1484,0.44531
Angelique,S22,62,t62,0.1464,0.46094
Angelique,S22,63,t63,-0.3171,0.63281
Angelique,S23,0,t00,2.1704,0.00781
Angelique,S23,1,t01,1.7301,0.05469
Angelique,S23,2,t02,1.3533,0.08594
Angelique,S23,3,t03,1.1172,0.14844
Angelique,S23,4,t04,0.8122,0.30469
Angelique,S23,5,t05,0.4166,0.32031
Angelique,S23,6,t06,-0.132,0.55469
Angelique,S23,7,t07,-0.4935,0.64844
Angelique,S23,8,t08,-0.8307,0.78906
Angelique,S23,9,t09,-0.9193,0.80469
Angelique,S23,10,t10,-0.2455,0.60156
Angelique,S23,11,t11,0.1138,0.46094
Angelique,S23,12,t12,-0.5802,0.72656
Angelique,S23,13,t13,-0.552,0.69531
Angelique,S23,14,t14,0.5545,0.36719
Angelique,S23,15,t15,1.6795,0.03906
Angelique,S23,16,t16,2.3236,0.00781
Angelique,S23,17,t17,2.2297,0.00781
Angelique,S23,18,t18,1.6791,0.05469
Angelique,S23,19,t19,1.2544,0.13281
Angelique,S23,20,t20,1.1016,0.21094
Angelique,S23,21,t21,0.7831,0.22656
Angelique,S23,22,t22,0.5314,0.33594
Angelique,S23,23,t23,0.7554,0.19531
Angelique,S23,24,t24,1.494,0.07031
Angelique,S23,25,t25,1.7897,0.03906
Angelique,S23,26,t26,1.766,0.03906
Angelique,S23,27,t27,1.509,0.07031
Angelique,S23,28,t28,1.028,0.14844
Angelique,S23,29,t29,0.5925,0.32031
Angelique,S23,30,t30,0.5396,0.32031
Angelique,S23,31,t31,0.4562,0.32031
Angelique,S23,32,t32,0.368,0.38281
Angelique,S23,33,t33,0.4865,0.32031
Angelique,S23,34,t34,0.2912,0.39844
Angelique,S23,35,t35,-1.03,0.82031
Angelique,S23,36,t36,-2.0945,0.99219
Angelique,S23,37,t37,-1.4751,0.91406
Angelique,S23,38,t38,-0.8739,0.80469
Angelique,S23,39,t39,-0.9252,0.82031
Angelique,S23,40,t40,-1.7864,0.94531
Angelique,S23,41,t41,-1.8695,0.97656
Angelique,S23,42,t42,-1.6846,0.96094
Angelique,S23,43,t43,-0.7651,0.75781
Angelique,S23,44,t44,-0.4251,0.64844
Angelique,S23,45,t45,-1.0281,0.80469
Angelique,S23,46,t46,-1.6767,0.96094
Angelique,S23,47,t47,-1.6931,0.96094
Angelique,S23,48,t48,-1.8424,0.96094
Angelique,S23,49,t49,-1.8074,0.97656
Angelique,S23,50,t50,-1.363,0.88281
Angelique,S23,51,t51,-1.2152,0.85156
Angelique,S23,52,t52,-1.5556,0.91406
Angelique,S23,53,t53,-0.3934,0.52344
Angelique,S23,54,t54,1.5486,0.05469
Angelique,S23,55,t55,1.9497,0.02344
Angelique,S23,56,t56,2.052,0.00781
Angelique,S23,57,t57,2.0145,0.00781
Angelique,S23,58,t58,1.8191,0.00781
Angelique,S23,59,t59,1.4715,0.08594
Angelique,S23,60,t60,1.1148,0.13281
Angelique,S23,61,t61,1.0142,0.19531
Angelique,S23,62,t62,1.1725,0.11719
Angelique,S23,63,t63,1.8639,0.02344
Angelique,S24,0,t00,0.3186,0.42969
Angelique,S24,1,t01,0.5672,0.28906
Angelique,S24,2,t02,1.7651,0.02344
Angelique,S24,3,t03,2.0558,0.02344
Angelique,S24,4,t04,2.1857,0.00781
Angelique,S24,5,t05,1.6928,0.05469
Angelique,S24,6,t06,0.9929,0.14844
Angelique,S24,7,t07,0.6825,0.24219
Angelique,S24,8,t08,0.3632,0.36719
Angelique,S24,9,t09,0.1978,0.41406
Angelique,S24,10,t10,0.1202,0.49219
Angelique,S24,11,t11,0.0117,0.49219
Angelique,S24,12,t12,0.2534,0.41406
Angelique,S24,13,t13,0.7644,0.22656
Angelique,S24,14,t14,1.0962,0.13281
Angelique,S24,15,t15,1.2751,0.08594
Angelique,S24,16,t16,1.4772,0.07031
Angelique,S24,17,t17,1.4427,0.10156
Angelique,S24,18,t18,1.2335,0.10156
Angelique,S24,19,t19,1.3078,0.11719
Angelique,S24,20,t20,1.6644,0.08594
Angelique,S24,21,t21,1.8079,0.02344
Angelique,S24,22,t22,1.5777,0.07031
Angelique,S24,23,t23,0.9661,0.21094
Angelique,S24,24,t24,0.3681,0.33594
Angelique,S24,25,t25,0.0977,0.44531
Angelique,S24,26,t26,0.056,0.47656
Angelique,S24,27,t27,0.167,0.41406
Angelique,S24,28,t28,0.1928,0.42969
Angelique,S24,29,t29,-0.0287,0.50781
Angelique,S24,30,t30,-0.1803,0.53906
Angelique,S24,31,t31,-0.0383,0.50781
Angelique,S24,32,t32,0.1927,0.42969
Angelique,S24,33,t33,0.444,0.36719
Angelique,S24,34,t34,0.4797,0.36719
Angelique,S24,35,t35,0.2358,0.42969
Angelique,S24,36,t36,-0.023,0.50781
Angelique,S24,37,t37,-0.0838,0.52344
Angelique,S24,38,t38,-0.0903,0.53906
Angelique,S24,39,t39,-0.1838,0.57031
Angelique,S24,40,t40,-0.0042,0.50781
Angelique,S24,41,t41,0.3621,0.36719
Angelique,S24,42,t42,0.6287,0.24219
Angelique,S24,43,t43,0.8196,0.22656
Angelique,S24,44,t44,0.5267,0.32031
Angelique,S24,45,t45,-0.2484,0.57031
Angelique,S24,46,t46,-0.3601,0.58594
Angelique,S24,47,t47,0.2504,0.39844
Angelique,S24,48,t48,0.7767,0.24219
Angelique,S24,49,t49,1.3818,0.08594
Angelique,S24,50,t50,1.8746,0.02344
Angelique,S24,51,t51,1.928,0.00781
Angelique,S24,52,t52,1.8657,0.00781
Angelique,S24,53,t53,1.9325,0.02344
Angelique,S24,54,t54,1.8456,0.02344
Angelique,S24,55,t55,1.5065,0.05469
Angelique,S24,56,t56,1.2532,0.13281
Angelique,S24,57,t57,1.2883,0.11719
Angelique,S24,58,t58,1.452,0.08594
Angelique,S24,59,t59,1.4511,0.07031
Angelique,S24,60,t60,1.4001,0.07031
Angelique,S24,61,t61,1.3303,0.11719
Angelique,S24,62,t62,1.3337,0.10156
Angelique,S24,63,t63,1.0278,0.19531
Angelique,S25,0,t00,0.2654,0.47656
Angelique,S25,1,t01,-0.0913,0.55469
Angelique,S25,2,t02,-0.549,0.69531
Angelique,S25,3,t03,-0.7214,0.74219
Angelique,S25,4,t04,-0.7718,0.77344
Angelique,S25,5,t05,-1.0575,0.82031
Angelique,S25,6,t06,-1.1902,0.88281
Angelique,S25,7,t07,-0.8015,0.74219
Angelique,S25,8,t08,-0.4981,0.67969
Angelique,S25,9,t09,-0.5614,0.71094
Angelique,S25,10,t10,-1.1341,0.88281
Angelique,S25,11,t11,-1.6293,0.92969
Angelique,S25,12,t12,-1.3458,0.89844
Angelique,S25,13,t13,-0.6769,0.74219
Angelique,S25,14,t14,-0.4635,0.66406
Angelique,S25,15,t15,-0.6361,0.71094
Angelique,S25,16,t16,-0.782,0.77344
Angelique,S25,17,t17,-0.6914,0.74219
Angelique,S25,18,t18,-0.6139,0.74219
Angelique,S25,19,t19,-0.742,0.75781
Angelique,S25,20,t20,-0.9868,0.83594
Angelique,S25,21,t21,-1.2238,0.88281
Angelique,S25,22,t22,-1.468,0.91406
Angelique,S25,23,t23,-1.6076,0.92969
Angelique,S25,24,t24,-1.4109,0.91406
Angelique,S25,25,t25,-0.9302,0.80469
Angelique,S25,26,t26,-0.7152,0.74219
Angelique,S25,27,t27,-0.7729,0.75781
Angelique,S25,28,t28,-0.7312,0.77344
Angelique,S25,29,t29,-0.5403,0.69531
Angelique,S25,30,t30,-0.2633,0.61719
Angelique,S25,31,t31,-0.0909,0.57031
Angelique,S25,32,t32,0.0994,0.44531
Angelique,S25,33,t33,0.295,0.39844
Angelique,S25,34,t34,-0.295,0.60156
