dataset,subject,block_id,Fp1,AF7,AF3,F1,F3,F5,F7,FT7,FC5,FC3,FC1,C1,C3,C5,T7,TP7,CP5,CP3,CP1,P1,P3,P5,P7,P9,PO7,PO3,O1,Iz,Oz,POz,Pz,CPz,Fpz,Fp2,AF8,AF4,AFz,Fz,F2,F4,F6,F8,FT8,FC6,FC4,FC2,FCz,Cz,C2,C4,C6,T8,TP8,CP6,CP4,CP2,P2,P4,P6,P8,P10,PO8,PO4,O2,PO9,I1,I2,PO10
Angelique,S26,epbin_Dig_20F_Atp_Par 13 rr ica ep1 but chanlocs chansel chanlabels S26.csv,-19.671344503728786,-18.759037596766316,-14.234437438188857,-7.662171076997263,-8.690204075563935,-10.789044714263422,-10.670931491172231,-6.629891157145319,-8.252992590726349,-4.7862256108199235,-6.412904069268844,-4.923668903649628,-3.921837002952755,-3.9110494379545226,-2.5376622556182924,-0.5501408685971638,1.180209651174585,-0.9707484605002135,-1.5215324736603366,-0.45617923433986945,2.3948335691136857,3.225723710480928,3.998155451755114,2.2043468605042236,7.160102348553839,6.13355190995897,10.372253985550461,17.191237258866874,16.00316707942704,8.978206556501712,2.1839939837593882,-3.8072068258789913,-17.070222202089877,-19.8418785853744,-13.211955912378023,-13.642599265588792,-13.414517536757367,-10.142444371777229,-8.484890330945248,-10.425211642054675,-11.517857628557035,-9.258089986050466,-4.383100662247977,-6.605928031536935,-7.256084726520375,-5.617683954281712,-7.093241111549013,-4.515293364376891,-6.501941473157384,-2.6550512109314934,-1.7894699080208722,-0.40317565688248136,10.454151096208037,4.86176939437005,2.2023638562238825,-0.9775744334854342,2.468434491641665,6.848608755664763,13.152068432041899,21.815663023612487,28.646408914909127,29.38573241609118,11.867475469431833,22.44771035240012,5.439391920763355,10.630781963569625,26.343929988134043,36.377138957054505
Angelique,S26,epbin_Dig_20F_Std_C1 22 rr ica ep1 but chanlocs chansel chanlabels S26.csv,-18.905005510038936,-16.221732855384047,-14.914048961797782,-8.922927763590256,-8.192700486342833,-9.946018694755534,-8.121326497180924,-3.3670714977715206,-6.228073753811929,-4.266693841227854,-6.965619416597501,-5.070965754183955,-3.348134152210322,-2.4586333820539603,-0.1908919995261791,0.3983426872808582,1.9436324367821376,-0.8083842379868278,-1.5936716448770076,-0.934018487506443,1.9354730519945569,3.2867768854813426,3.532609063232443,1.9818987236214405,5.650533918226746,5.03599901157688,10.170843500025127,15.944995912537454,14.926866638959408,8.38145534841995,1.6406241830500683,-4.665049702074914,-16.767677915090186,-19.016505616483414,-11.375042157995665,-13.67844940822705,-14.584097509497992,-11.877921997704624,-10.280735968435692,-10.944484491337194,-10.74593196578272,-6.46640139834076,-2.4515575527722744,-6.20998356687889,-7.809454648406852,-7.715046662677687,-9.352208329710319,-5.2652243152946765,-7.116194172550719,-3.230691341148016,-0.5869918231663274,1.5305490520107188,11.889171793443582,5.512142064004304,1.9793839581388328,-1.3008158839855066,2.2259202590059064,7.051096203730258,13.061595883948556,21.456548226921157,28.959907951995355,28.237805899772816,11.417506857456242,21.211228852303435,4.817179381774506,9.537136240605872,24.363927849354354,33.81522741411479
Angelique,S26,epbin_Dig_20F_Std_Par 12 rr ica ep1 but chanlocs chansel chanlabels S26.csv,-14.639040528571044,-10.588186734899491,-10.716920659033441,-5.480071026872992,-4.435090500614393,-6.771521498523246,-4.357488187691055,-2.114780662093841,-4.053429197152399,-2.15129176479954,-4.416188962680119,-3.857212979293176,-2.1508032116322995,-1.6389715016829036,0.8921687709365095,-0.04823795394336638,1.4278968750367314,-0.6591869436113369,-1.6576401772706613,-1.9217901885590927,1.4691367850339985,2.1719627730024658,3.629324728736784,0.5431782610057514,4.401234056523742,3.7905497762637976,8.467143811071832,13.603993335169005,12.919787752444117,6.009681086837693,0.42874673387371337,-4.600093389199349,-13.554077892391252,-16.046068016084195,-10.301589191070516,-12.054118484490415,-11.093253612412136,-8.504744520486827,-7.994478332073653,-9.909552154827143,-11.32156071878883,-9.093108485405065,-5.169255340206509,-8.018615579686921,-7.973333201181407,-5.697324944854665,-6.074625985926121,-3.3146847542496243,-6.0621075249479786,-3.9970738690348377,-2.9988465730951335,-2.465776918506195,7.511071271390146,2.3065063182938,0.134311405783446,-2.5819054481848296,0.5495903263145203,4.455880807548318,10.318405851431375,18.954364788068045,25.228436469975797,25.673935659918232,8.798386410281235,19.285376178287425,3.3803945602045076,7.942543156418835,23.580470656573013,32.6095700440182
Angelique,S26,epbin_NumWoGE_1F_C1 24 rr ica ep1 but chanlocs chansel chanlabels S26.csv,-22.258909012229626,-17.88011658481279,-14.879883577235052,-7.512940366985097,-7.930906951903628,-9.440755739300718,-7.242833382543565,-2.7001308900598744,-6.145464404449155,-3.761325862611117,-6.057899094588721,-4.852636511318,-3.522708003577583,-2.54131524764742,0.35943054389699647,0.4162782175124153,1.7473757711416242,-0.950272077929131,-2.9744502331507086,-3.0451518694343527,0.33778460250222697,3.01325058266286,4.93583169766932,3.4398511562694307,5.4699565146329645,3.4776042831250837,9.984601550160244,15.961444195946097,13.210290434135493,5.34842218815583,-0.419832948452345,-5.28182784546645,-18.66670250326779,-21.569346315246346,-12.561224418065988,-13.868178768154987,-14.81535613543065,-10.33601388108042,-8.490611122362884,-9.629378907530576,-10.093768254028626,-6.282499399139195,-1.4553777147744789,-5.59190298202424,-6.159478909132987,-6.2902214707632345,-7.11439960541795,-5.1095449801122355,-7.2325517410168185,-2.0885824390972303,0.2514777291961401,2.3844747921014333,12.262447822965196,6.261665686018485,2.7108281900569136,-2.0053778520978334,0.09846768916239554,5.676866241787198,12.617789545770277,22.166218365689954,30.392063581357554,28.09917210511701,8.999410591307866,18.950745719838793,7.245738331750821,11.34878617605881,25.111675731523356,36.479932839289994
Angelique,S26,epbin_NumWoGE_1F_Par 14 rr ica ep1 but chanlocs chansel chanlabels S26.csv,-15.798391583057997,-12.11057540873475,-11.700319455191101,-6.711112669278238,-6.752037816621727,-7.872891338604173,-3.981993063324036,-2.9683559073089754,-6.362557077140544,-4.191629988022265,-5.499064009787296,-3.9151731668248972,-4.302420646814023,-3.3253469667556574,-1.340612809834892,-0.6391895928449771,0.7464453758042205,-1.8892012971468621,-2.5606551144035827,-3.2611667532086184,-0.14472719863658293,1.7250643313075558,4.018194443955125,5.404062882882934,4.876660403711278,2.3562037777694433,8.337391580512605,13.86778242151115,12.26892371996014,4.8284941914006865,-0.3375390249361363,-4.946296771290264,-13.957390394167328,-16.46407145296131,-9.928495480792497,-11.782232646544042,-12.2480174407509,-8.9609611008408,-7.965886846267006,-9.173130501558106,-10.029498511312962,-7.307221415293979,-2.714800915352595,-5.351319472742878,-6.557533729480564,-4.70284873429688,-5.982726120873179,-3.3160678266202055,-5.6486834601758815,-2.1863895888880895,-1.4526261433084375,0.798319447090779,8.673462093687878,4.357567704545612,1.6773203028157209,-2.306555182470221,0.2999385879661341,4.696409067241873,10.64790310652781,19.628400204961604,28.174358086255786,25.281364075029177,8.162420702423024,17.99276142408597,4.851375922909249,8.8859685624014,23.06575899578177,33.025148110019614
Angelique,S26,epbin_NumWoGE_20F_Atp_C1 26 rr ica ep1 but chanlocs chansel chanlabels S26.csv,-18.537303313453933,-15.402944450276475,-14.907760652186766,-10.251286602805894,-8.690486833423531,-9.270305001377633,-6.103476395018471,-3.050124982948473,-6.167938124096995,-5.617166692836445,-9.86777213367799,-7.8017225382631965,-4.939124921855503,-2.5265422707074743,0.70490691671044,1.8314492224579577,1.3271591868983683,-1.8862051760295304,-3.7665857576045334,-2.247107397272914,1.72143913152231,4.423596854377081,5.390691754128913,2.7993170535004177,8.076930115710645,5.990759807777762,12.809253806864195,18.118604440974536,16.798118825393843,8.064646932385767,-0.09484565366920163,-7.054701368473313,-17.402635247386563,-19.862379085833787,-12.079544749928527,-14.916632944996284,-14.744303596097089,-13.039733057913741,-11.256587437342997,-11.71458184843119,-11.285964717251433,-7.251647434077775,-1.5776564970499658,-6.190814537037452,-9.390207778296064,-9.692398959983388,-11.511546486130724,-8.881022482654638,-9.939150083002348,-4.3156819515563605,-1.139984183822147,2.0901259487896255,11.962613019333057,5.44848191524374,1.3705471210596825,-3.420676999979559,0.6098826562683397,5.946928891302028,13.934860490153916,24.070539319243107,31.556013757758887,31.04713317142513,11.387006943956681,23.26940883556382,8.516915777872649,12.856830305922168,27.334877097215294,38.3374897350336
Angelique,S26,epbin_NumWoGE_20F_Atp_Par 16 rr ica ep1 but chanlocs chansel chanlabels S26.csv,17.992699506108806,14.489713863204607,12.237928908174972,7.4299078253670405,6.971735202939536,8.472512150856968,7.810810391575489,3.4518389736403905,5.841999811209967,4.053051548917383,6.774574756743123,5.270824502754259,3.7007391115876622,2.471810590986781,-0.12660146869997962,-0.4549589937851355,-0.9305313136042027,2.493707275990394,2.8395354654222817,2.288666706621015,-1.0274941661279056,-2.3156380578492763,-3.7315290171414186,-2.3971149509882066,-5.308512718506923,-3.6825950330753687,-8.32509664396226,-15.51669306930486,-13.722802528118295,-7.224986483134932,-0.6896456195938323,5.7957740056189975,15.869977287145478,18.956847144440008,11.780795354525083,12.734782069190615,12.141060450769563,9.443511816088188,7.632099943224701,9.40787926713142,10.72519948433683,6.96641607414233,2.3824253727826923,5.394655666165972,6.46766218327749,6.211430509551406,7.410544764266588,5.628539574148829,7.043180847501193,2.5785073546593744,0.8668440843912454,-0.6168288430474965,-10.635954793473552,-4.651270874283679,-1.9490697126311194,2.5411943378255333,-0.8635773253115404,-6.131143343598503,-12.427289431507571,-21.418742864853265,-28.432529860068875,-27.426571137707917,-10.563793192825234,-20.47510708270645,-4.608644293367341,-9.196529395719319,-23.78977227646755,-33.930362099485606
Angelique,S26,epbin_NumWoGE_20F_Std_C1 25 rr ica ep1 but chanlocs chansel chanlabels S26.csv,-15.601381906334334,-14.738862643647431,-11.49946101147906,-6.655468822694346,-7.144308641829333,-8.968392178757357,-7.759682314576031,-4.265508755111207,-6.630948654706512,-4.944891398120713,-6.445099295624824,-6.1419401918164604,-5.078800355942678,-4.450480091237156,-2.949264356307111,-2.7843944972700516,-1.3497161169303855,-3.0232168557994377,-3.8338573642791007,-2.9324729116778756,-0.6190274810137795,1.7316964857271426,3.0715354821099647,2.223341093368932,6.346352673193819,3.6915977760738037,10.301892969513752,16.319127848126872,15.150527977253414,6.419402013551606,-0.40858004376764356,-6.173747074474834,-13.800485955256422,-16.02810323066433,-9.789855678550929,-11.540800383890144,-10.235098538565289,-9.02371699645837,-7.410101946547399,-9.40412643347653,-10.211232884291347,-8.274992916270403,-3.753657148988153,-6.324773975302767,-7.051858840526294,-5.772825013466117,-7.168048965360409,-5.335892202284598,-6.955278252487338,-2.592070410586568,-2.695361012754318,-0.45408100283799235,9.56012458064677,4.369164490359571,1.53259514430555,-2.501038892907115,0.3509323500394396,5.836231045604298,12.69818854858225,22.164316796467713,28.54297887604127,29.020653563389175,10.47197366993677,22.071025689686905,5.701649667194554,10.852351170394098,25.99108842964336,36.30415647610816
Angelique,S26,epbin_NumWoGE_20F_Std_Par 15 rr ica ep1 but chanlocs chansel chanlabels S26.csv,-19.78035197658083,-19.17143025328801,-14.476951331415647,-8.493881868600756,-8.501808253077652,-8.226876150174318,-9.876295897015428,-4.383585170726316,-7.19870827628683,-4.871640418509884,-7.2663005192369505,-5.9696440830722395,-4.474994411305807,-3.2680840606494574,0.010107558077671231,0.06318546838978674,0.8082524748267603,-2.1164879894771866,-3.019323460919813,-2.4779467619545072,0.6143688649211306,2.9125038070195637,5.725910974779803,5.210942588952788,8.002429773185211,4.204681670309701,9.830839183466322,17.40169848949322,15.24750599520358,7.194902183391626,0.47516597520009946,-5.514558705814881,-16.843140081233386,-19.9225845517962,-12.522533720770207,-13.760842446519202,-14.807215596971034,-11.93565289550485,-9.497985792910885,-9.78285577822316,-10.90108163674746,-6.818597592761296,-1.918622934234021,-5.56336843949143,-7.088686468783082,-7.018110314850565,-8.232625902373423,-5.6358350036849165,-7.554889764458675,-3.455172651164676,-1.6871621621371804,1.8682184458681348,12.092598819778203,4.56089559877252,1.0299935912389513,-2.6678952667647025,1.0296783624748076,5.663857251731581,12.74791602870018,23.181890122375425,30.491148396355488,29.37103471805506,11.283691918177658,20.77729178043739,7.979709895132249,12.239244814902499,26.930110295073003,37.75395408961888
Angelique,S27,epbin_Dig_1F_C1 21 rr fixFT8 icfilt ica ep1 but chanlocs chansel chanlabels S27.csv,-0.2311851064664882,-5.531466562823881,-4.540951251330603,-2.8655013879640143,-4.889596498559489,-4.435591352295318,-30.45633429073056,-13.579754725462871,-16.62319776572721,-1.095384142876818,-1.0562029879763655,-3.1234572933318647,-7.569811357176396,-11.770080424881519,-23.99269473961487,-4.099110437537583,-4.554353137127613,-0.9956570220358758,2.7372972184113262,4.4105290001689585,2.7277457680066703,7.886439380854096,14.932684257604992,6.446767353684602,23.847535278462946,8.357122077612466,22.152985867923025,1.37136754894896,7.4180298806859115,5.677736841312437,3.560086933904278,1.4528932482757497,-8.986250655486025,-8.426536222585467,-11.278222250537773,-0.08513446615147528,-7.160036402601792,-2.24876303671439,3.4023312608571112,0.44885204946596663,0.3784478631918068,-2.901555318584325,0.49420603922586476,-0.08376924545479393,1.14428682330155,3.048770483061433,1.7316825129529008,-0.5393594801763785,-1.3864829265766887,-0.1802836198155143,-0.11466801832455852,4.467933467566752,-11.75820761402648,-0.984193603813323,2.665895783387879,2.6575146688441698,2.4305667879800064,1.6068479423750806,13.189914011975523,5.504305654973106,-2.427961109894957,4.568206096755377,14.398739429185554,3.9680649133238823,15.448706033949403,8.380031346020628,-2.7192155405282836,-0.22355707517203757
