dataset,subject,elec_idx,elec,z,p
Angelique,S13,20,t20,0.8297,0.33594
Angelique,S13,21,t21,0.9605,0.22656
Angelique,S13,22,t22,1.0119,0.22656
Angelique,S13,23,t23,0.9505,0.21094
Angelique,S13,24,t24,0.7542,0.27344
Angelique,S13,25,t25,0.4785,0.35156
Angelique,S13,26,t26,0.2712,0.42969
Angelique,S13,27,t27,0.1224,0.44531
Angelique,S13,28,t28,-0.0338,0.53906
Angelique,S13,29,t29,-0.1279,0.53906
Angelique,S13,30,t30,-0.0813,0.52344
Angelique,S13,31,t31,0.0334,0.49219
Angelique,S13,32,t32,0.0483,0.46094
Angelique,S13,33,t33,-0.0748,0.52344
Angelique,S13,34,t34,-0.1816,0.57031
Angelique,S13,35,t35,-0.1866,0.58594
Angelique,S13,36,t36,-0.1204,0.53906
Angelique,S13,37,t37,0.0384,0.47656
Angelique,S13,38,t38,0.215,0.44531
Angelique,S13,39,t39,0.2974,0.41406
Angelique,S13,40,t40,0.1912,0.42969
Angelique,S13,41,t41,0.0266,0.46094
Angelique,S13,42,t42,0.0773,0.47656
Angelique,S13,43,t43,0.154,0.44531
Angelique,S13,44,t44,0.0657,0.49219
Angelique,S13,45,t45,-0.1145,0.55469
Angelique,S13,46,t46,-0.1937,0.58594
Angelique,S13,47,t47,-0.1801,0.57031
Angelique,S13,48,t48,-0.2114,0.58594
Angelique,S13,49,t49,-0.2893,0.61719
Angelique,S13,50,t50,-0.1141,0.50781
Angelique,S13,51,t51,0.1723,0.42969
Angelique,S13,52,t52,0.3113,0.42969
Angelique,S13,53,t53,0.3887,0.38281
Angelique,S13,54,t54,0.5666,0.30469
Angelique,S13,55,t55,0.7202,0.24219
Angelique,S13,56,t56,0.7161,0.25781
Angelique,S13,57,t57,0.5564,0.30469
Angelique,S13,58,t58,0.1879,0.41406
Angelique,S13,59,t59,-0.4532,0.64844
Angelique,S13,60,t60,-1.0646,0.80469
Angelique,S13,61,t61,-1.0352,0.77344
Angelique,S13,62,t62,-0.9513,0.83594
Angelique,S13,63,t63,-0.8325,0.75781
Angelique,S15,0,t00,1.4953,0.07031
Angelique,S15,1,t01,1.6658,0.03906
Angelique,S15,2,t02,1.8614,0.02344
Angelique,S15,3,t03,2.0226,0.02344
Angelique,S15,4,t04,2.0316,0.00781
Angelique,S15,5,t05,1.9205,0.00781
Angelique,S15,6,t06,1.7768,0.03906
Angelique,S15,7,t07,1.6132,0.03906
Angelique,S15,8,t08,1.5173,0.07031
Angelique,S15,9,t09,1.4333,0.07031
Angelique,S15,10,t10,1.3167,0.10156
Angelique,S15,11,t11,1.2476,0.13281
Angelique,S15,12,t12,1.2832,0.08594
Angelique,S15,13,t13,1.4043,0.03906
Angelique,S15,14,t14,1.5336,0.02344
Angelique,S15,15,t15,1.6056,0.02344
Angelique,S15,16,t16,1.6182,0.00781
Angelique,S15,17,t17,1.5619,0.00781
Angelique,S15,18,t18,1.381,0.02344
Angelique,S15,19,t19,1.1926,0.05469
Angelique,S15,20,t20,1.1121,0.11719
Angelique,S15,21,t21,1.0964,0.14844
Angelique,S15,22,t22,1.1158,0.08594
Angelique,S15,23,t23,1.0614,0.17969
Angelique,S15,24,t24,0.8965,0.30469
Angelique,S15,25,t25,0.7577,0.38281
Angelique,S15,26,t26,0.6692,0.41406
Angelique,S15,27,t27,0.5248,0.42969
Angelique,S15,28,t28,0.2914,0.41406
Angelique,S15,29,t29,0.193,0.44531
Angelique,S15,30,t30,0.3084,0.42969
Angelique,S15,31,t31,0.4743,0.42969
Angelique,S15,32,t32,0.5499,0.36719
Angelique,S15,33,t33,0.4266,0.39844
Angelique,S15,34,t34,0.0881,0.47656
Angelique,S15,35,t35,-0.111,0.57031
Angelique,S15,36,t36,0.1355,0.46094
Angelique,S15,37,t37,0.5176,0.41406
Angelique,S15,38,t38,0.7869,0.30469
Angelique,S15,39,t39,0.9179,0.22656
Angelique,S15,40,t40,1.1022,0.16406
Angelique,S15,41,t41,1.305,0.13281
Angelique,S15,42,t42,1.33,0.13281
Angelique,S15,43,t43,1.2661,0.13281
Angelique,S15,44,t44,1.1983,0.17969
Angelique,S15,45,t45,1.1533,0.16406
Angelique,S15,46,t46,1.1218,0.14844
Angelique,S15,47,t47,1.1143,0.14844
Angelique,S15,48,t48,1.1088,0.14844
Angelique,S15,49,t49,1.1491,0.13281
Angelique,S15,50,t50,1.2542,0.10156
Angelique,S15,51,t51,1.2356,0.13281
Angelique,S15,52,t52,0.9696,0.16406
Angelique,S15,53,t53,0.5213,0.32031
Angelique,S15,54,t54,0.0092,0.49219
Angelique,S15,55,t55,-0.3312,0.63281
Angelique,S15,56,t56,-0.3678,0.63281
Angelique,S15,57,t57,-0.2673,0.57031
Angelique,S15,58,t58,-0.2735,0.60156
Angelique,S15,59,t59,-0.3636,0.61719
Angelique,S15,60,t60,-0.1804,0.52344
Angelique,S15,61,t61,0.4903,0.35156
Angelique,S15,62,t62,0.9965,0.19531
Angelique,S15,63,t63,1.2838,0.11719
Angelique,S16,0,t00,1.4386,0.10938
Angelique,S16,1,t01,1.3001,0.10938
Angelique,S16,2,t02,1.0442,0.17188
Angelique,S16,3,t03,0.8437,0.20312
Angelique,S16,4,t04,0.7629,0.23438
Angelique,S16,5,t05,0.7254,0.23438
Angelique,S16,6,t06,0.7425,0.23438
Angelique,S16,7,t07,0.7965,0.23438
Angelique,S16,8,t08,0.8723,0.20312
Angelique,S16,9,t09,0.9357,0.20312
Angelique,S16,10,t10,0.8972,0.20312
Angelique,S16,11,t11,0.6346,0.32812
Angelique,S16,12,t12,0.1023,0.45312
Angelique,S16,13,t13,-0.3501,0.60938
Angelique,S16,14,t14,-0.5985,0.67188
Angelique,S16,15,t15,-0.6998,0.64062
Angelique,S16,16,t16,-0.7135,0.70312
Angelique,S16,17,t17,-0.7194,0.70312
Angelique,S16,18,t18,-0.8429,0.82812
Angelique,S16,19,t19,-1.0823,0.82812
Angelique,S16,20,t20,-1.2226,0.89062
Angelique,S16,21,t21,-1.1888,0.89062
Angelique,S16,22,t22,-1.0635,0.79688
Angelique,S16,23,t23,-0.8972,0.76562
Angelique,S16,24,t24,-0.8064,0.76562
Angelique,S16,25,t25,-0.8049,0.76562
Angelique,S16,26,t26,-0.7842,0.76562
Angelique,S16,27,t27,-0.7366,0.76562
Angelique,S16,28,t28,-0.7433,0.76562
Angelique,S16,29,t29,-0.8085,0.76562
Angelique,S16,30,t30,-0.8613,0.79688
Angelique,S16,31,t31,-0.9135,0.79688
Angelique,S16,32,t32,-1.0121,0.82812
Angelique,S16,33,t33,-1.1382,0.89062
Angelique,S16,34,t34,-1.2399,0.89062
Angelique,S16,35,t35,-1.2898,0.89062
Angelique,S16,36,t36,-1.2802,0.89062
Angelique,S16,37,t37,-1.2036,0.89062
Angelique,S16,38,t38,-1.0674,0.85938
Angelique,S16,39,t39,-0.9504,0.82812
Angelique,S16,40,t40,-0.9964,0.82812
Angelique,S16,41,t41,-1.2158,0.85938
Angelique,S16,42,t42,-1.4151,0.89062
Angelique,S16,43,t43,-1.5132,0.95312
Angelique,S16,44,t44,-1.4594,0.92188
Angelique,S16,45,t45,-1.152,0.89062
Angelique,S16,46,t46,-0.7669,0.76562
Angelique,S16,47,t47,-0.4916,0.67188
Angelique,S16,48,t48,-0.3321,0.57812
Angelique,S16,49,t49,-0.2538,0.57812
Angelique,S16,50,t50,-0.2195,0.54688
Angelique,S16,51,t51,-0.1464,0.54688
Angelique,S16,52,t52,0.0093,0.48438
Angelique,S16,53,t53,0.2206,0.35938
Angelique,S16,54,t54,0.4371,0.32812
Angelique,S16,55,t55,0.6483,0.26562
Angelique,S16,56,t56,0.9353,0.20312
Angelique,S16,57,t57,1.2623,0.10938
Angelique,S16,58,t58,1.4853,0.07812
Angelique,S16,59,t59,1.5793,0.07812
Angelique,S16,60,t60,1.6006,0.07812
Angelique,S16,61,t61,1.5834,0.07812
Angelique,S16,62,t62,1.5292,0.07812
Angelique,S16,63,t63,1.4496,0.07812
Angelique,S18,0,t00,-0.049,0.53906
Angelique,S18,1,t01,0.0539,0.47656
Angelique,S18,2,t02,0.3406,0.38281
Angelique,S18,3,t03,0.6092,0.27344
Angelique,S18,4,t04,0.844,0.22656
Angelique,S18,5,t05,1.1272,0.14844
Angelique,S18,6,t06,1.2504,0.11719
Angelique,S18,7,t07,0.9849,0.16406
Angelique,S18,8,t08,0.207,0.44531
Angelique,S18,9,t09,-0.6787,0.67969
Angelique,S18,10,t10,-1.0702,0.82031
Angelique,S18,11,t11,-1.0871,0.85156
Angelique,S18,12,t12,-1.0214,0.78906
Angelique,S18,13,t13,-0.8262,0.72656
Angelique,S18,14,t14,-0.3759,0.67969
Angelique,S18,15,t15,0.1466,0.42969
Angelique,S18,16,t16,0.4782,0.33594
Angelique,S18,17,t17,0.5838,0.28906
Angelique,S18,18,t18,0.5266,0.32031
Angelique,S18,19,t19,0.4917,0.35156
Angelique,S18,20,t20,0.482,0.36719
Angelique,S18,21,t21,0.3101,0.38281
Angelique,S18,22,t22,-0.1198,0.52344
Angelique,S18,23,t23,-0.5371,0.61719
Angelique,S18,24,t24,-0.6221,0.64844
Angelique,S18,25,t25,-0.4593,0.64844
Angelique,S18,26,t26,-0.2748,0.60156
Angelique,S18,27,t27,-0.3058,0.57031
Angelique,S18,28,t28,-0.4157,0.58594
Angelique,S18,29,t29,-0.4055,0.61719
Angelique,S18,30,t30,-0.2759,0.61719
Angelique,S18,31,t31,-0.2013,0.58594
Angelique,S18,32,t32,-0.3405,0.60156
Angelique,S18,33,t33,-0.6832,0.72656
Angelique,S18,34,t34,-0.9908,0.80469
Angelique,S18,35,t35,-1.0021,0.83594
Angelique,S18,36,t36,-0.7886,0.75781
Angelique,S18,37,t37,-0.5384,0.64844
Angelique,S18,38,t38,-0.2612,0.60156
Angelique,S18,39,t39,-0.0486,0.52344
Angelique,S18,40,t40,0.0794,0.46094
Angelique,S18,41,t41,0.1965,0.42969
Angelique,S18,42,t42,0.3445,0.36719
Angelique,S18,43,t43,0.5024,0.32031
Angelique,S18,44,t44,0.5779,0.28906
Angelique,S18,45,t45,0.4629,0.32031
Angelique,S18,46,t46,0.207,0.41406
Angelique,S18,47,t47,0.0529,0.47656
Angelique,S18,48,t48,0.1775,0.42969
Angelique,S18,49,t49,0.3379,0.36719
Angelique,S18,50,t50,0.3945,0.35156
Angelique,S18,51,t51,0.4622,0.32031
Angelique,S18,52,t52,0.5848,0.30469
Angelique,S18,53,t53,0.6512,0.27344
Angelique,S18,54,t54,0.5588,0.28906
Angelique,S18,55,t55,0.4549,0.33594
Angelique,S18,56,t56,0.4468,0.33594
Angelique,S18,57,t57,0.522,0.30469
Angelique,S18,58,t58,0.7,0.30469
Angelique,S18,59,t59,1.0166,0.17969
Angelique,S18,60,t60,1.2488,0.16406
Angelique,S18,61,t61,1.2072,0.16406
Angelique,S18,62,t62,0.8279,0.22656
Angelique,S18,63,t63,0.299,0.39844
Angelique,S19,0,t00,-0.3862,0.63281
Angelique,S19,1,t01,-0.7859,0.78906
Angelique,S19,2,t02,-1.0287,0.85156
Angelique,S19,3,t03,-1.0102,0.82031
Angelique,S19,4,t04,-0.8569,0.78906
Angelique,S19,5,t05,-0.7507,0.75781
Angelique,S19,6,t06,-0.6609,0.71094
Angelique,S19,7,t07,-0.4352,0.64844
Angelique,S19,8,t08,-0.0633,0.53906
Angelique,S19,9,t09,0.3031,0.41406
Angelique,S19,10,t10,0.5582,0.36719
Angelique,S19,11,t11,0.6968,0.28906
Angelique,S19,12,t12,0.7768,0.27344
Angelique,S19,13,t13,0.8231,0.28906
Angelique,S19,14,t14,0.8493,0.27344
Angelique,S19,15,t15,0.9217,0.24219
Angelique,S19,16,t16,1.0552,0.16406
Angelique,S19,17,t17,1.1373,0.13281
Angelique,S19,18,t18,1.0803,0.13281
Angelique,S19,19,t19,0.9199,0.28906
Angelique,S19,20,t20,0.7906,0.30469
Angelique,S19,21,t21,0.7569,0.33594
Angelique,S19,22,t22,0.7769,0.36719
Angelique,S19,23,t23,0.8146,0.38281
Angelique,S19,24,t24,0.8666,0.36719
Angelique,S19,25,t25,0.921,0.28906
Angelique,S19,26,t26,0.9726,0.19531
Angelique,S19,27,t27,1.0366,0.19531
Angelique,S19,28,t28,1.1361,0.11719
Angelique,S19,29,t29,1.2077,0.10156
Angelique,S19,30,t30,1.1545,0.14844
Angelique,S19,31,t31,1.0519,0.19531
Angelique,S19,32,t32,0.9814,0.22656
Angelique,S19,33,t33,0.8493,0.33594
Angelique,S19,34,t34,0.6733,0.42969
Angelique,S19,35,t35,0.6012,0.46094
Angelique,S19,36,t36,0.6532,0.46094
Angelique,S19,37,t37,0.6826,0.47656
Angelique,S19,38,t38,0.5896,0.44531
Angelique,S19,39,t39,0.401,0.46094
Angelique,S19,40,t40,0.2708,0.47656
Angelique,S19,41,t41,0.3219,0.41406
Angelique,S19,42,t42,0.4137,0.36719
Angelique,S19,43,t43,0.4182,0.32031
Angelique,S19,44,t44,0.3678,0.33594
Angelique,S19,45,t45,0.3078,0.38281
Angelique,S19,46,t46,0.1919,0.46094
Angelique,S19,47,t47,0.0351,0.49219
Angelique,S19,48,t48,-0.0632,0.52344
Angelique,S19,49,t49,-0.0311,0.50781
Angelique,S19,50,t50,0.14,0.46094
Angelique,S19,51,t51,0.3439,0.44531
Angelique,S19,52,t52,0.4719,0.38281
Angelique,S19,53,t53,0.4755,0.38281
Angelique,S19,54,t54,0.3433,0.41406
Angelique,S19,55,t55,0.1855,0.44531
Angelique,S19,56,t56,0.1492,0.44531
Angelique,S19,57,t57,0.2485,0.42969
Angelique,S19,58,t58,0.3169,0.42969
Angelique,S19,59,t59,0.2765,0.44531
Angelique,S19,60,t60,0.2592,0.46094
Angelique,S19,61,t61,0.2291,0.44531
Angelique,S19,62,t62,0.1199,0.46094
Angelique,S19,63,t63,-0.0596,0.50781
Angelique,S21,0,t00,1.8096,0.03906
Angelique,S21,1,t01,1.8609,0.03906
Angelique,S21,2,t02,1.8728,0.02344
Angelique,S21,3,t03,1.8916,0.02344
Angelique,S21,4,t04,2.0204,0.02344
Angelique,S21,5,t05,2.1343,0.00781
Angelique,S21,6,t06,2.1894,0.00781
Angelique,S21,7,t07,2.2485,0.00781
Angelique,S21,8,t08,2.2511,0.00781
Angelique,S21,9,t09,2.2169,0.00781
Angelique,S21,10,t10,2.1816,0.00781
Angelique,S21,11,t11,2.1234,0.00781
Angelique,S21,12,t12,2.0372,0.02344
Angelique,S21,13,t13,1.9826,0.02344
Angelique,S21,14,t14,1.9445,0.02344
Angelique,S21,15,t15,1.8321,0.02344
Angelique,S21,16,t16,1.6846,0.02344
Angelique,S21,17,t17,1.4837,0.05469
Angelique,S21,18,t18,1.2503,0.14844
Angelique,S21,19,t19,1.0361,0.17969
Angelique,S21,20,t20,0.7197,0.30469
Angelique,S21,21,t21,0.1797,0.44531
Angelique,S21,22,t22,-0.1364,0.53906
Angelique,S21,23,t23,-0.1469,0.57031
Angelique,S21,24,t24,0.1768,0.39844
Angelique,S21,25,t25,0.7801,0.36719
Angelique,S21,26,t26,1.2875,0.08594
Angelique,S21,27,t27,1.5892,0.07031
Angelique,S21,28,t28,1.4834,0.08594
Angelique,S21,29,t29,1.3179,0.10156
Angelique,S21,30,t30,1.5973,0.03906
Angelique,S21,31,t31,2.0172,0.00781
Angelique,S21,32,t32,2.1675,0.00781
Angelique,S21,33,t33,2.2215,0.00781
Angelique,S21,34,t34,2.2408,0.00781
Angelique,S21,35,t35,2.2223,0.00781
Angelique,S21,36,t36,2.136,0.00781
Angelique,S21,37,t37,1.9453,0.02344
Angelique,S21,38,t38,1.6944,0.05469
Angelique,S21,39,t39,1.5246,0.08594
Angelique,S21,40,t40,1.5098,0.10156
Angelique,S21,41,t41,1.5776,0.10156
Angelique,S21,42,t42,1.5475,0.07031
Angelique,S21,43,t43,1.3302,0.08594
Angelique,S21,44,t44,0.9059,0.22656
Angelique,S21,45,t45,0.7049,0.27344
Angelique,S21,46,t46,0.9706,0.17969
Angelique,S21,47,t47,1.3451,0.10156
Angelique,S21,48,t48,1.5796,0.07031
Angelique,S21,49,t49,1.5526,0.03906
Angelique,S21,50,t50,1.4685,0.10156
Angelique,S21,51,t51,1.5691,0.05469
Angelique,S21,52,t52,1.8237,0.02344
Angelique,S21,53,t53,2.0493,0.02344
Angelique,S21,54,t54,2.1785,0.00781
Angelique,S21,55,t55,2.2578,0.00781
Angelique,S21,56,t56,2.3096,0.00781
Angelique,S21,57,t57,2.3217,0.00781
Angelique,S21,58,t58,2.2776,0.00781
Angelique,S21,59,t59,2.135,0.00781
Angelique,S21,60,t60,1.8915,0.00781
Angelique,S21,61,t61,1.6716,0.03906
Angelique,S21,62,t62,1.6243,0.03906
Angelique,S21,63,t63,1.7182,0.03906
Angelique,S22,0,t00,0.6333,0.27344
Angelique,S22,1,t01,0.6822,0.25781
Angelique,S22,2,t02,0.5766,0.30469
Angelique,S22,3,t03,0.4369,0.32031
Angelique,S22,4,t04,0.4759,0.28906
Angelique,S22,5,t05,0.5959,0.30469
Angelique,S22,6,t06,0.2956,0.39844
Angelique,S22,7,t07,-0.0132,0.50781
Angelique,S22,8,t08,-0.0709,0.55469
Angelique,S22,9,t09,-0.0827,0.55469
Angelique,S22,10,t10,-0.0359,0.50781
Angelique,S22,11,t11,0.4455,0.32031
Angelique,S22,12,t12,0.9008,0.21094
Angelique,S22,13,t13,0.7839,0.22656
Angelique,S22,14,t14,0.6056,0.27344
Angelique,S22,15,t15,0.3365,0.41406
Angelique,S22,16,t16,-0.0494,0.50781
Angelique,S22,17,t17,-0.1726,0.58594
Angelique,S22,18,t18,0.0269,0.46094
Angelique,S22,19,t19,0.2518,0.42969
Angelique,S22,20,t20,0.2889,0.42969
Angelique,S22,21,t21,0.2657,0.39844
Angelique,S22,22,t22,0.1783,0.44531
Angelique,S22,23,t23,0.0334,0.49219
Angelique,S22,24,t24,-0.1067,0.57031
Angelique,S22,25,t25,-0.1945,0.53906
Angelique,S22,26,t26,-0.2255,0.57031
Angelique,S22,27,t27,-0.3047,0.60156
Angelique,S22,28,t28,-0.519,0.69531
Angelique,S22,29,t29,-0.6334,0.69531
Angelique,S22,30,t30,0.0264,0.49219
Angelique,S22,31,t31,0.7766,0.24219
Angelique,S22,32,t32,1.0972,0.14844
Angelique,S22,33,t33,1.2418,0.11719
Angelique,S22,34,t34,1.0887,0.16406
Angelique,S22,35,t35,0.9077,0.21094
Angelique,S22,36,t36,0.8469,0.21094
Angelique,S22,37,t37,0.96,0.17969
Angelique,S22,38,t38,1.2204,0.10156
Angelique,S22,39,t39,1.358,0.07031
Angelique,S22,40,t40,1.2335,0.08594
Angelique,S22,41,t41,1.1815,0.11719
Angelique,S22,42,t42,1.3896,0.11719
Angelique,S22,43,t43,1.392,0.07031
Angelique,S22,44,t44,1.3261,0.08594
Angelique,S22,45,t45,1.2986,0.11719
Angelique,S22,46,t46,1.0806,0.14844
Angelique,S22,47,t47,0.7572,0.22656
Angelique,S22,48,t48,0.8212,0.19531
Angelique,S22,49,t49,1.2471,0.13281
Angelique,S22,50,t50,1.5626,0.07031
Angelique,S22,51,t51,1.5299,0.07031
Angelique,S22,52,t52,1.1636,0.14844
Angelique,S22,53,t53,0.6389,0.27344
Angelique,S22,54,t54,0.1522,0.42969
Angelique,S22,55,t55,-0.1443,0.57031
Angelique,S22,56,t56,-0.3628,0.71094
Angelique,S22,57,t57,-0.5796,0.67969
Angelique,S22,58,t58,-0.5486,0.69531
Angelique,S22,59,t59,-0.228,0.60156
Angelique,S22,60,t60,0.0725,0.49219
Angelique,S22,61,t61,0.1389,0.44531
Angelique,S22,62,t62,0.1083,0.46094
Angelique,S22,63,t63,0.3038,0.39844
Angelique,S23,0,t00,-0.9689,0.77344
Angelique,S23,1,t01,-0.9899,0.75781
Angelique,S23,2,t02,-0.9698,0.75781
Angelique,S23,3,t03,-0.9147,0.72656
Angelique,S23,4,t04,-0.8547,0.64844
Angelique,S23,5,t05,-0.8477,0.64844
Angelique,S23,6,t06,-0.943,0.72656
Angelique,S23,7,t07,-1.0632,0.83594
Angelique,S23,8,t08,-1.1147,0.86719
Angelique,S23,9,t09,-1.1432,0.88281
Angelique,S23,10,t10,-1.2124,0.91406
Angelique,S23,11,t11,-1.2458,0.92969
Angelique,S23,12,t12,-1.1615,0.78906
Angelique,S23,13,t13,-1.0381,0.75781
Angelique,S23,14,t14,-0.9577,0.74219
Angelique,S23,15,t15,-0.9564,0.74219
Angelique,S23,16,t16,-1.029,0.80469
Angelique,S23,17,t17,-1.0904,0.85156
Angelique,S23,18,t18,-1.1077,0.86719
Angelique,S23,19,t19,-1.114,0.82031
Angelique,S23,20,t20,-1.1538,0.85156
Angelique,S23,21,t21,-1.2444,0.92969
Angelique,S23,22,t22,-1.3492,0.96094
Angelique,S23,23,t23,-1.3991,0.96094
Angelique,S23,24,t24,-1.3741,0.94531
Angelique,S23,25,t25,-1.3232,0.91406
Angelique,S23,26,t26,-1.2503,0.85156
Angelique,S23,27,t27,-1.1124,0.77344
Angelique,S23,28,t28,-0.9235,0.75781
Angelique,S23,29,t29,-0.7284,0.67969
Angelique,S23,30,t30,-0.5894,0.66406
Angelique,S23,31,t31,-0.5756,0.66406
Angelique,S23,32,t32,-0.6752,0.71094
Angelique,S23,33,t33,-0.7738,0.72656
Angelique,S23,34,t34,-0.7246,0.64844
Angelique,S23,35,t35,-0.5546,0.55469
Angelique,S23,36,t36,-0.4625,0.53906
Angelique,S23,37,t37,-0.5792,0.55469
Angelique,S23,38,t38,-0.7882,0.60156
Angelique,S23,39,t39,-0.9134,0.67969
Angelique,S23,40,t40,-0.9112,0.67969
Angelique,S23,41,t41,-0.849,0.66406
Angelique,S23,42,t42,-0.8323,0.60156
Angelique,S23,43,t43,-0.8979,0.63281
Angelique,S23,44,t44,-1.0008,0.78906
Angelique,S23,45,t45,-1.0606,0.80469
Angelique,S23,46,t46,-1.0613,0.83594
Angelique,S23,47,t47,-1.0505,0.80469
Angelique,S23,48,t48,-1.0667,0.85156
Angelique,S23,49,t49,-1.1272,0.88281
Angelique,S23,50,t50,-1.1779,0.94531
Angelique,S23,51,t51,-1.1624,0.97656
Angelique,S23,52,t52,-1.1253,0.92969
Angelique,S23,53,t53,-1.1336,0.91406
Angelique,S23,54,t54,-1.1921,0.91406
Angelique,S23,55,t55,-1.257,0.91406
Angelique,S23,56,t56,-1.302,0.92969
Angelique,S23,57,t57,-1.2975,0.89844
Angelique,S23,58,t58,-1.1943,0.86719
Angelique,S23,59,t59,-1.0829,0.82031
Angelique,S23,60,t60,-1.0024,0.78906
Angelique,S23,61,t61,-0.9123,0.69531
Angelique,S23,62,t62,-0.8871,0.67969
Angelique,S23,63,t63,-0.9246,0.72656
Angelique,S24,0,t00,-0.7677,0.69531
Angelique,S24,1,t01,-0.9858,0.75781
Angelique,S24,2,t02,-1.1528,0.86719
Angelique,S24,3,t03,-1.1022,0.82031
Angelique,S24,4,t04,-0.7891,0.69531
Angelique,S24,5,t05,-0.1618,0.52344
Angelique,S24,6,t06,0.4575,0.28906
Angelique,S24,7,t07,0.7142,0.24219
Angelique,S24,8,t08,0.7046,0.25781
Angelique,S24,9,t09,0.5236,0.30469
Angelique,S24,10,t10,0.1939,0.42969
Angelique,S24,11,t11,-0.2878,0.52344
Angelique,S24,12,t12,-0.6858,0.60156
Angelique,S24,13,t13,-0.8537,0.71094
Angelique,S24,14,t14,-1.0267,0.75781
Angelique,S24,15,t15,-1.1884,0.78906
Angelique,S24,16,t16,-1.2303,0.80469
Angelique,S24,17,t17,-1.2279,0.78906
Angelique,S24,18,t18,-1.309,0.86719
Angelique,S24,19,t19,-1.428,0.94531
Angelique,S24,20,t20,-1.4197,0.96094
Angelique,S24,21,t21,-1.2693,0.94531
Angelique,S24,22,t22,-1.0457,0.80469
Angelique,S24,23,t23,-0.8027,0.66406
Angelique,S24,24,t24,-0.5969,0.63281
Angelique,S24,25,t25,-0.5019,0.60156
Angelique,S24,26,t26,-0.5134,0.64844
Angelique,S24,27,t27,-0.4648,0.63281
Angelique,S24,28,t28,-0.3147,0.61719
Angelique,S24,29,t29,-0.1346,0.58594
Angelique,S24,30,t30,-0.0087,0.50781
Angelique,S24,31,t31,-0.0652,0.52344
Angelique,S24,32,t32,-0.3682,0.64844
Angelique,S24,33,t33,-0.7033,0.69531
Angelique,S24,34,t34,-0.8259,0.72656
Angelique,S24,35,t35,-0.6691,0.72656
Angelique,S24,36,t36,-0.384,0.72656
Angelique,S24,37,t37,-0.2678,0.66406
Angelique,S24,38,t38,-0.3386,0.64844
Angelique,S24,39,t39,-0.4485,0.67969
Angelique,S24,40,t40,-0.4888,0.61719
Angelique,S24,41,t41,-0.4623,0.53906
Angelique,S24,42,t42,-0.5332,0.58594
Angelique,S24,43,t43,-0.6894,0.67969
Angelique,S24,44,t44,-0.8125,0.72656
Angelique,S24,45,t45,-0.8649,0.72656
Angelique,S24,46,t46,-0.933,0.75781
Angelique,S24,47,t47,-1.0196,0.77344
Angelique,S24,48,t48,-1.0727,0.80469
Angelique,S24,49,t49,-1.0609,0.82031
Angelique,S24,50,t50,-0.9542,0.80469
Angelique,S24,51,t51,-0.8813,0.77344
Angelique,S24,52,t52,-0.9389,0.77344
Angelique,S24,53,t53,-0.9739,0.77344
Angelique,S24,54,t54,-0.854,0.71094
Angelique,S24,55,t55,-0.6922,0.66406
Angelique,S24,56,t56,-0.6841,0.72656
Angelique,S24,57,t57,-0.9271,0.75781
Angelique,S24,58,t58,-1.1808,0.89844
Angelique,S24,59,t59,-1.1112,0.89844
Angelique,S24,60,t60,-0.7734,0.55469
Angelique,S24,61,t61,-0.5848,0.52344
Angelique,S24,62,t62,-0.5978,0.55469
Angelique,S24,63,t63,-0.651,0.63281
Angelique,S25,0,t00,0.2478,0.35156
Angelique,S25,1,t01,0.2612,0.36719
Angelique,S25,2,t02,0.3124,0.35156
Angelique,S25,3,t03,0.4047,0.28906
Angelique,S25,4,t04,0.4696,0.28906
Angelique,S25,5,t05,0.4612,0.28906
Angelique,S25,6,t06,0.4424,0.28906
Angelique,S25,7,t07,0.4369,0.30469
Angelique,S25,8,t08,0.432,0.30469
Angelique,S25,9,t09,0.4605,0.32031
Angelique,S25,10,t10,0.532,0.28906
Angelique,S25,11,t11,0.5831,0.27344
Angelique,S25,12,t12,0.5923,0.28906
Angelique,S25,13,t13,0.6596,0.28906
Angelique,S25,14,t14,0.804,0.24219
Angelique,S25,15,t15,0.8651,0.24219
Angelique,S25,16,t16,0.793,0.27344
Angelique,S25,17,t17,0.6698,0.27344
Angelique,S25,18,t18,0.5744,0.27344
Angelique,S25,19,t19,0.5832,0.27344
Angelique,S25,20,t20,0.659,0.27344
Angelique,S25,21,t21,0.71,0.24219
Angelique,S25,22,t22,0.7779,0.22656
Angelique,S25,23,t23,0.9242,0.21094
Angelique,S25,24,t24,1.0227,0.16406
Angelique,S25,25,t25,0.9824,0.19531
Angelique,S25,26,t26,0.8613,0.21094
Angelique,S25,27,t27,0.7348,0.22656
Angelique,S25,28,t28,0.6736,0.22656
Angelique,S25,29,t29,0.6591,0.22656
Angelique,S25,30,t30,0.676,0.22656
Angelique,S25,31,t31,0.7761,0.21094
Angelique,S25,32,t32,0.9073,0.16406
Angelique,S25,33,t33,0.9278,0.16406
Angelique,S25,34,t34,0.8269,0.21094
Angelique,S25,35,t35,0.7005,0.22656
Angelique,S25,36,t36,0.6069,0.27344
Angelique,S25,37,t37,0.5304,0.27344
Angelique,S25,38,t38,0.4471,0.30469
Angelique,S25,39,t39,0.3877,0.30469
Angelique,S25,40,t40,0.3531,0.32031
Angelique,S25,41,t41,0.3163,0.32031
Angelique,S25,42,t42,0.2785,0.33594
