dataset,elec,z,t,p,q,elec_idx
Talia,t16,0.07806,0.2972294478400168,0.7706558919450122,0.9718010938269618,16
Talia,t17,0.07500666666666668,0.3082705178417337,0.7624155526263948,0.9718010938269618,17
Talia,t18,0.013653333333333314,0.06052997292898778,0.9525891446211957,0.9718010938269618,18
Talia,t19,0.02074666666666665,0.0998769515081487,0.9218581419936678,0.9718010938269618,19
Talia,t20,0.06591333333333335,0.2966028362975262,0.771124428122856,0.9718010938269618,20
Talia,t21,0.16306666666666667,0.6502076097597441,0.5260848303084024,0.9352619205482708,21
Talia,t22,0.19972000000000004,0.7250815794505091,0.4803466235464548,0.924970713965835,22
Talia,t23,0.13369333333333336,0.5226860491200074,0.609365472610233,0.9718010938269618,23
Talia,t24,0.1090066666666667,0.4578871040760143,0.6540595981681793,0.9718010938269618,24
Talia,t25,0.09591333333333335,0.3788198201856326,0.7105047122431343,0.9718010938269618,25
Talia,t26,0.1377133333333333,0.5243386744389371,0.6082454715784387,0.9718010938269618,26
Talia,t27,0.24071999999999996,0.8920543485502676,0.3874394455547442,0.8550387763966768,27
Talia,t28,0.26271333333333335,1.0305300492414302,0.3202368638806535,0.8198063715344729,28
Talia,t29,0.24372000000000002,0.9808468299504336,0.3433153253609757,0.829726030057502,29
Talia,t30,0.23847333333333334,0.9083016040669256,0.37908922598395095,0.8550387763966768,30
Talia,t31,0.20579333333333336,0.7236244219852075,0.48121330033960463,0.924970713965835,31
Talia,t32,0.06975999999999999,0.25055692827120213,0.8057963646983779,0.9718010938269618,32
Talia,t33,-0.06514000000000003,-0.22099931868441092,0.8282836374512239,0.9718010938269618,33
Talia,t34,-0.05714666666666663,-0.1878163624724454,0.8537155875768256,0.9718010938269618,34
Talia,t35,-0.011266666666666683,-0.036176747580635264,0.971652197901527,0.9718010938269618,35
Talia,t36,0.23378666666666667,0.7357331754275911,0.4740400997890838,0.924970713965835,36
Talia,t37,0.34956000000000004,1.0890557793019109,0.2945213460460317,0.7853902561227512,37
Talia,t38,0.361,1.2770031812307612,0.22237508145499457,0.6469093278690751,38
Talia,t39,0.3972800000000001,1.5256154808361109,0.14937555624733734,0.5729468711715525,39
Talia,t40,0.43550000000000005,1.6618474288305838,0.11876239687191928,0.5729468711715525,40
Talia,t41,0.4286000000000001,1.6263237701851923,0.12617111730457575,0.5729468711715525,41
Talia,t42,0.49991333333333343,1.9197904348011687,0.07549639692398274,0.5729468711715525,42
Talia,t43,0.4954133333333335,1.8043699527694435,0.09272398093381616,0.5729468711715525,43
Talia,t44,0.4668866666666666,1.6507941119252085,0.12102610630834686,0.5729468711715525,44
Talia,t45,0.4099066666666667,1.4399204830769234,0.1718757675395844,0.5789499538175474,45
Talia,t46,0.29223999999999994,1.1657901893079814,0.2631768358313443,0.7323181518785233,46
Talia,t47,0.11435333333333333,0.5238993418705353,0.6085431123564805,0.9718010938269618,47
Talia,t48,0.03785333333333334,0.17820891499321262,0.8611118858797777,0.9718010938269618,48
Talia,t49,0.02829333333333334,0.1098400299788905,0.9140952083708581,0.9718010938269618,49
Talia,t50,-0.009866666666666654,-0.03598664223164621,0.9718010938269618,0.9718010938269618,50
Talia,t51,-0.018179999999999988,-0.06943007631448983,0.9456292501457436,0.9718010938269618,51
Talia,t52,0.03356666666666667,0.15389067853138186,0.8798922374789405,0.9718010938269618,52
Talia,t53,0.09341333333333332,0.5107067514929242,0.6175142382620629,0.9718010938269618,53
Talia,t54,0.14024,0.7066299211694277,0.49139069179434985,0.924970713965835,54
Talia,t55,0.0673,0.30451800898685777,0.7652128873109626,0.9718010938269618,55
Talia,t56,0.01779333333333335,0.06981853004605763,0.9453255793488553,0.9718010938269618,56
Talia,t57,0.11668666666666666,0.4501314528350059,0.659507156945107,0.9718010938269618,57
Talia,t58,0.3785733333333334,1.4795501529330282,0.16114130751699915,0.5729468711715525,58
Talia,t59,0.3468866666666666,1.376951280776603,0.19014735709491926,0.6084715427037416,59
Talia,t60,0.3202,1.2934757892876654,0.21678166548281252,0.6469093278690751,60
Talia,t61,0.35511333333333334,1.496754622609928,0.15665898434742315,0.5729468711715525,61
Talia,t62,0.39082000000000006,1.8405885922990253,0.08697286658165432,0.5729468711715525,62
Talia,t63,0.43362000000000006,2.0566990220448553,0.058850397286230455,0.5729468711715525,63
