dataset,subject,block_id,stratum,y,learned_diff,learned_mean,roi_diff,roi_mean,eig
Angelique,S31,epbin_NumWoGE_20F_Std_C1 25 rr fixTP8 fixC6 ica ep1 but chanlocs chansel chanlabels S31.csv,NumWoGE|20F/S,0,0.42591426611827304,1.9382813042635132,0.16887994082504668,0.21560809640060788,0.0035474161776441423
Angelique,S31,epbin_NumWoGE_20F_Std_Par 15 rr fixTP8 fixC6 ica ep1 but chanlocs chansel chanlabels S31.csv,NumWoGE|20F/S,1,0.3191636700177505,1.8619552099967256,0.11867113360295811,0.25181588114300507,0.0035474161776441423
Angelique,S32,epbin_Dig_1F_C1 21 rr fixF6 fixP5 fixFC5 icfilt ica ep1 but chanlocs chansel chanlabels S32.csv,Dig|1F,0,0.163345036880624,2.9106929325569455,0.5681428188316102,1.132360134350819,0.0024114058422318877
Angelique,S32,epbin_Dig_1F_Par 11 rr fixF6 fixP5 fixFC5 icfilt ica ep1 but chanlocs chansel chanlabels S32.csv,Dig|1F,1,0.38175690998249473,2.8165662228891675,0.6913971088609029,1.269049501341826,0.0024114058422318877
Angelique,S32,epbin_Dig_20F_Atp_C1 23 rr fixF6 fixP5 fixFC5 icfilt ica ep1 but chanlocs chansel chanlabels S32.csv,Dig|20F/A,0,0.15774740209717836,2.0633112508161804,0.24384998217815446,0.732770558053477,0.0024114058422318877
Angelique,S32,epbin_Dig_20F_Atp_Par 13 rr fixF6 fixP5 fixFC5 icfilt ica ep1 but chanlocs chansel chanlabels S32.csv,Dig|20F/A,1,0.2286481747672396,2.2353114504147,0.5831693371367338,0.7725309491610259,0.0024114058422318877
Angelique,S32,epbin_Dig_20F_Std_C1 22 rr fixF6 fixP5 fixFC5 icfilt ica ep1 but chanlocs chansel chanlabels S32.csv,Dig|20F/S,0,0.13486400923480243,2.3913942522595026,0.3139813748593802,0.770722433852654,0.0024114058422318877
Angelique,S32,epbin_Dig_20F_Std_Par 12 rr fixF6 fixP5 fixFC5 icfilt ica ep1 but chanlocs chansel chanlabels S32.csv,Dig|20F/S,1,0.1842358332511845,2.4425952776748505,0.5368739440072569,0.7592803744513994,0.0024114058422318877
Angelique,S32,epbin_NumWoGE_1F_C1 24 rr fixF6 fixP5 fixFC5 icfilt ica ep1 but chanlocs chansel chanlabels S32.csv,NumWoGE|1F,0,0.6377894811971873,3.7664162930786107,0.9999781840679706,1.7700550067742593,0.0024114058422318877
Angelique,S32,epbin_NumWoGE_1F_Par 14 rr fixF6 fixP5 fixFC5 icfilt ica ep1 but chanlocs chansel chanlabels S32.csv,NumWoGE|1F,1,0.4096724613049582,3.3341837043820726,0.7215161299533713,1.2832621179744563,0.0024114058422318877
Angelique,S32,epbin_NumWoGE_20F_Atp_C1 26 rr fixF6 fixP5 fixFC5 icfilt ica ep1 but chanlocs chansel chanlabels S32.csv,NumWoGE|20F/A,0,0.46545394358499476,2.40269781053481,0.5591990067726055,1.04945660971706,0.0024114058422318877
Angelique,S32,epbin_NumWoGE_20F_Atp_Par 16 rr fixF6 fixP5 fixFC5 icfilt ica ep1 but chanlocs chansel chanlabels S32.csv,NumWoGE|20F/A,1,0.17266762168040284,2.2778204493864904,0.422945632612959,1.1177363834004195,0.0024114058422318877
Angelique,S32,epbin_NumWoGE_20F_Std_C1 25 rr fixF6 fixP5 fixFC5 icfilt ica ep1 but chanlocs chansel chanlabels S32.csv,NumWoGE|20F/S,0,0.5499539293244243,2.635150632155746,0.4132765103887604,1.2044485439940886,0.0024114058422318877
Angelique,S32,epbin_NumWoGE_20F_Std_Par 15 rr fixF6 fixP5 fixFC5 icfilt ica ep1 but chanlocs chansel chanlabels S32.csv,NumWoGE|20F/S,1,0.4041528697949949,2.4732879296944175,0.6676323415820749,1.0725282121380695,0.0024114058422318877
Angelique,S33,epbin_Dig_1F_C1 21 rr ica ep1 but chanlocs chansel chanlabels S33.csv,Dig|1F,0,0.2502798532636168,2.5048229638147474,0.5147181486945733,1.3613175273847926,0.001524929497575444
Angelique,S33,epbin_Dig_1F_Par 11 rr ica ep1 but chanlocs chansel chanlabels S33.csv,Dig|1F,1,0.19274943393774277,2.5402955274630816,0.33869585624795684,1.2274481427106654,0.001524929497575444
Angelique,S33,epbin_Dig_20F_Atp_C1 23 rr ica ep1 but chanlocs chansel chanlabels S33.csv,Dig|20F/A,0,0.46551848445101884,2.4090422700335714,0.39919674860877097,1.1514191360103894,0.001524929497575444
Angelique,S33,epbin_Dig_20F_Atp_Par 13 rr ica ep1 but chanlocs chansel chanlabels S33.csv,Dig|20F/A,1,0.2449410098931586,2.482068154028762,0.2523801997598493,1.6099842251837722,0.001524929497575444
Angelique,S33,epbin_Dig_20F_Std_C1 22 rr ica ep1 but chanlocs chansel chanlabels S33.csv,Dig|20F/S,0,0.24566081761746403,2.651230653570613,0.34070286139539235,1.2114057195996135,0.001524929497575444
Angelique,S33,epbin_Dig_20F_Std_Par 12 rr ica ep1 but chanlocs chansel chanlabels S33.csv,Dig|20F/S,1,0.5298655237886772,2.637276051384554,0.2465161562836078,1.3360942670204163,0.001524929497575444
Angelique,S33,epbin_NumWoGE_1F_C1 24 rr ica ep1 but chanlocs chansel chanlabels S33.csv,NumWoGE|1F,0,0.22822494893823578,2.053905871963544,0.4013118523970171,0.7466675066076942,0.001524929497575444
Angelique,S33,epbin_NumWoGE_1F_Par 14 rr ica ep1 but chanlocs chansel chanlabels S33.csv,NumWoGE|1F,1,0.36707914470816067,1.997884029482356,0.6739717515979577,0.8832816894430285,0.001524929497575444
Angelique,S33,epbin_NumWoGE_20F_Atp_C1 26 rr ica ep1 but chanlocs chansel chanlabels S33.csv,NumWoGE|20F/A,0,0.23795878609830642,1.2071042999035524,0.3619722968381066,0.326055542352211,0.001524929497575444
Angelique,S33,epbin_NumWoGE_20F_Atp_Par 16 rr ica ep1 but chanlocs chansel chanlabels S33.csv,NumWoGE|20F/A,1,0.2483043308067198,1.5647461254171504,0.32409808334444307,0.43235802636799997,0.001524929497575444
Angelique,S33,epbin_NumWoGE_20F_Std_C1 25 rr ica ep1 but chanlocs chansel chanlabels S33.csv,NumWoGE|20F/S,0,0.13811513345207063,1.6152168979697183,0.29198614544076446,0.4341468723891456,0.001524929497575444
Angelique,S33,epbin_NumWoGE_20F_Std_Par 15 rr ica ep1 but chanlocs chansel chanlabels S33.csv,NumWoGE|20F/S,1,0.41793736403867415,1.5263476962510791,0.23934840119047165,0.42714342766744035,0.001524929497575444
Angelique,S34,epbin_Dig_1F_C1 21 rr fixC4 ica ep1 but chanlocs chansel chanlabels S34.csv,Dig|1F,0,0.17552797125401484,1.8895743979588693,0.7961618602437637,0.9697633737516248,0.0032667656470223416
Angelique,S34,epbin_Dig_1F_Par 11 rr fixC4 ica ep1 but chanlocs chansel chanlabels S34.csv,Dig|1F,1,0.3916553549769265,1.9610333698799396,0.6849800913411397,0.9285985564069321,0.0032667656470223416
Angelique,S34,epbin_Dig_20F_Atp_C1 23 rr fixC4 ica ep1 but chanlocs chansel chanlabels S34.csv,Dig|20F/A,0,0.2804950207999922,2.3869855186040065,0.47321142973076175,1.1516741591265969,0.0032667656470223416
Angelique,S34,epbin_Dig_20F_Atp_Par 13 rr fixC4 ica ep1 but chanlocs chansel chanlabels S34.csv,Dig|20F/A,1,0.31443778611453893,2.165664799456757,0.9364873293477096,1.1466595318562625,0.0032667656470223416
Angelique,S34,epbin_Dig_20F_Std_C1 22 rr fixC4 ica ep1 but chanlocs chansel chanlabels S34.csv,Dig|20F/S,0,0.19204614864917272,2.336720908785883,0.8164468668742408,1.2416872369964445,0.0032667656470223416
Angelique,S34,epbin_Dig_20F_Std_Par 12 rr fixC4 ica ep1 but chanlocs chansel chanlabels S34.csv,Dig|20F/S,1,0.45334591868369867,2.4671616192329298,0.8782323859604619,1.2615073928655889,0.0032667656470223416
Angelique,S34,epbin_NumWoGE_1F_C1 24 rr fixC4 ica ep1 but chanlocs chansel chanlabels S34.csv,NumWoGE|1F,0,0.485161672565069,2.206480644766309,0.6674150324765702,1.3456833184131156,0.0032667656470223416
Angelique,S34,epbin_NumWoGE_1F_Par 14 rr fixC4 ica ep1 but chanlocs chansel chanlabels S34.csv,NumWoGE|1F,1,0.43556764766547457,2.3689016446472198,0.6072228693529297,1.281543701790237,0.0032667656470223416
Angelique,S34,epbin_NumWoGE_20F_Atp_C1 26 rr fixC4 ica ep1 but chanlocs chansel chanlabels S34.csv,NumWoGE|20F/A,0,0.15552615271115816,2.2592991270700757,0.5156426593215441,1.1823837298957276,0.0032667656470223416
Angelique,S34,epbin_NumWoGE_20F_Atp_Par 16 rr fixC4 ica ep1 but chanlocs chansel chanlabels S34.csv,NumWoGE|20F/A,1,0.4567561708562025,2.323608279064417,0.3722322588797405,1.0816591152338297,0.0032667656470223416
Angelique,S34,epbin_NumWoGE_20F_Std_C1 25 rr fixC4 ica ep1 but chanlocs chansel chanlabels S34.csv,NumWoGE|20F/S,0,0.25613723636784974,2.5321226258721947,0.2237935606247802,1.293908493462421,0.0032667656470223416
Angelique,S34,epbin_NumWoGE_20F_Std_Par 15 rr fixC4 ica ep1 but chanlocs chansel chanlabels S34.csv,NumWoGE|20F/S,1,0.2179804614456345,2.5074151960816766,0.47452066579067614,1.3327949716620666,0.0032667656470223416
Angelique,S35,epbin_Dig_1F_C1 21 rr fixT8 ica ep1 but chanlocs chansel chanlabels S35.csv,Dig|1F,0,0.2164497468175014,1.1778696742512471,0.7226966941197137,0.6255317898585072,0.0027756928715980274
Angelique,S35,epbin_Dig_1F_Par 11 rr fixT8 ica ep1 but chanlocs chansel chanlabels S35.csv,Dig|1F,1,0.28192828922042806,1.3034990621040927,0.5765951731217495,0.6441546013626237,0.0027756928715980274
Angelique,S35,epbin_Dig_20F_Atp_C1 23 rr fixT8 ica ep1 but chanlocs chansel chanlabels S35.csv,Dig|20F/A,0,0.18855488923037145,2.239810754385709,0.6499292398981461,1.0577173099342991,0.0027756928715980274
Angelique,S35,epbin_Dig_20F_Atp_Par 13 rr fixT8 ica ep1 but chanlocs chansel chanlabels S35.csv,Dig|20F/A,1,0.41998071943217796,2.1549900169093905,0.7163911516926703,0.9409829264194655,0.0027756928715980274
Angelique,S35,epbin_Dig_20F_Std_C1 22 rr fixT8 ica ep1 but chanlocs chansel chanlabels S35.csv,Dig|20F/S,0,0.4036214885091433,1.968809163950381,0.3347440576815928,0.989849206769761,0.0027756928715980274
Angelique,S35,epbin_Dig_20F_Std_Par 12 rr fixT8 ica ep1 but chanlocs chansel chanlabels S35.csv,Dig|20F/S,1,0.5874092231528074,1.9100678851824313,0.7002365609264924,0.9367545743450749,0.0027756928715980274
Angelique,S35,epbin_NumWoGE_1F_C1 24 rr fixT8 ica ep1 but chanlocs chansel chanlabels S35.csv,NumWoGE|1F,0,0.7555644082136812,1.3147976066146807,0.5439962701233736,0.6418065049498161,0.0027756928715980274
Angelique,S35,epbin_NumWoGE_1F_Par 14 rr fixT8 ica ep1 but chanlocs chansel chanlabels S35.csv,NumWoGE|1F,1,0.3634347170658299,1.2667466075037381,0.15741516561597776,0.5957346062913331,0.0027756928715980274
Angelique,S35,epbin_NumWoGE_20F_Atp_C1 26 rr fixT8 ica ep1 but chanlocs chansel chanlabels S35.csv,NumWoGE|20F/A,0,0.26129552669480793,1.5281035239061027,0.39440135413506844,0.8480605327738671,0.0027756928715980274
Angelique,S35,epbin_NumWoGE_20F_Atp_Par 16 rr fixT8 ica ep1 but chanlocs chansel chanlabels S35.csv,NumWoGE|20F/A,1,0.3156640135253582,1.3048235849575351,0.5739863863533836,0.5985617287030421,0.0027756928715980274
Angelique,S35,epbin_NumWoGE_20F_Std_C1 25 rr fixT8 ica ep1 but chanlocs chansel chanlabels S35.csv,NumWoGE|20F/S,0,0.5981995756397048,1.707841878679753,0.4970877188445747,0.9387798086125608,0.0027756928715980274
Angelique,S35,epbin_NumWoGE_20F_Std_Par 15 rr fixT8 ica ep1 but chanlocs chansel chanlabels S35.csv,NumWoGE|20F/S,1,0.3381135182876383,1.666871634828061,0.5175837256358963,0.9158739818065663,0.0027756928715980274
Angelique,S37,epbin_Dig_1F_C1 21 rr icfilt ica ep1 but chanlocs chansel chanlabels S37.csv,Dig|1F,0,0.31712847483796053,2.5759054905114183,0.5104027849487079,2.1433497634483887,0.0024357767619271674
Angelique,S37,epbin_Dig_1F_Par 11 rr icfilt ica ep1 but chanlocs chansel chanlabels S37.csv,Dig|1F,1,0.4774085579602795,2.265663955579752,0.8072317672455566,1.5745421679198857,0.0024357767619271674
Angelique,S37,epbin_Dig_20F_Atp_C1 23 rr icfilt ica ep1 but chanlocs chansel chanlabels S37.csv,Dig|20F/A,0,0.20388206164145045,2.2975948068823837,0.7603829403271577,1.8402869739521825,0.0024357767619271674
Angelique,S37,epbin_Dig_20F_Atp_Par 13 rr icfilt ica ep1 but chanlocs chansel chanlabels S37.csv,Dig|20F/A,1,0.3492859779941096,2.328106172546952,0.5052629760667263,1.8999086619512464,0.0024357767619271674
Angelique,S37,epbin_Dig_20F_Std_C1 22 rr icfilt ica ep1 but chanlocs chansel chanlabels S37.csv,Dig|20F/S,0,0.31876209691971086,2.486727961079913,0.4989415180595939,2.078435520416403,0.0024357767619271674
Angelique,S37,epbin_Dig_20F_Std_Par 12 rr icfilt ica ep1 but chanlocs chansel chanlabels S37.csv,Dig|20F/S,1,0.5406004649829503,3.02274748662241,0.703311426624132,2.4854415769606324,0.0024357767619271674
Angelique,S37,epbin_NumWoGE_1F_C1 24 rr icfilt ica ep1 but chanlocs chansel chanlabels S37.csv,NumWoGE|1F,0,0.5521976393435036,2.8553299743146145,0.74309278540566,2.2103062854246884,0.0024357767619271674
Angelique,S37,epbin_NumWoGE_1F_Par 14 rr icfilt ica ep1 but chanlocs chansel chanlabels S37.csv,NumWoGE|1F,1,0.5472723629100283,2.5960881470105766,0.8703756876763916,1.8672679162706605,0.0024357767619271674
Angelique,S37,epbin_NumWoGE_20F_Atp_C1 26 rr icfilt ica ep1 but chanlocs chansel chanlabels S37.csv,NumWoGE|20F/A,0,0.5750055096025452,1.9392041645548543,0.8282554890157722,1.6712498216592013,0.0024357767619271674
Angelique,S37,epbin_NumWoGE_20F_Atp_Par 16 rr icfilt ica ep1 but chanlocs chansel chanlabels S37.csv,NumWoGE|20F/A,1,0.5750407292383656,2.1908935004201084,0.4633167531720723,1.8962705655565217,0.0024357767619271674
Angelique,S37,epbin_NumWoGE_20F_Std_C1 25 rr icfilt ica ep1 but chanlocs chansel chanlabels S37.csv,NumWoGE|20F/S,0,0.4362689317646835,2.7044542864383394,0.8498679203710379,1.925326034409261,0.0024357767619271674
Angelique,S37,epbin_NumWoGE_20F_Std_Par 15 rr icfilt ica ep1 but chanlocs chansel chanlabels S37.csv,NumWoGE|20F/S,1,0.6137565763511933,2.6420461483272977,0.7006954854233292,2.2160755671238412,0.0024357767619271674
Angelique,S38,epbin_Dig_1F_C1 21 rr fixT8 fixF8 fixFT7 icfilt ica ep1 but chanlocs chansel chanlabels S38.csv,Dig|1F,0,0.21000450016317937,1.591244457237659,0.44436789571641033,0.9004234867209728,0.001976574504553468
Angelique,S38,epbin_Dig_1F_Par 11 rr fixT8 fixF8 fixFT7 icfilt ica ep1 but chanlocs chansel chanlabels S38.csv,Dig|1F,1,0.49521471291249813,1.3728337807684463,0.950830240520563,0.8884759227017472,0.001976574504553468
Angelique,S38,epbin_Dig_20F_Atp_C1 23 rr fixT8 fixF8 fixFT7 icfilt ica ep1 but chanlocs chansel chanlabels S38.csv,Dig|20F/A,0,0.26183004069092675,1.642207110102534,0.3708617058080606,1.0140038317513504,0.001976574504553468
Angelique,S38,epbin_Dig_20F_Atp_Par 13 rr fixT8 fixF8 fixFT7 icfilt ica ep1 but chanlocs chansel chanlabels S38.csv,Dig|20F/A,1,0.2826539740399918,1.4695876842704316,0.29908045922691806,1.0146412138494132,0.001976574504553468
Angelique,S38,epbin_Dig_20F_Std_C1 22 rr fixT8 fixF8 fixFT7 icfilt ica ep1 but chanlocs chansel chanlabels S38.csv,Dig|20F/S,0,0.32832160731112664,1.71257158498657,0.7891491793093691,1.1152640472116047,0.001976574504553468
Angelique,S38,epbin_Dig_20F_Std_Par 12 rr fixT8 fixF8 fixFT7 icfilt ica ep1 but chanlocs chansel chanlabels S38.csv,Dig|20F/S,1,0.5401909097637349,1.5985960502853265,0.33542753444650325,1.1423672505383249,0.001976574504553468
Angelique,S38,epbin_NumWoGE_1F_C1 24 rr fixT8 fixF8 fixFT7 icfilt ica ep1 but chanlocs chansel chanlabels S38.csv,NumWoGE|1F,0,0.22859270916104332,1.7752093071700592,0.7560824646523423,1.0177678053663455,0.001976574504553468
Angelique,S38,epbin_NumWoGE_1F_Par 14 rr fixT8 fixF8 fixFT7 icfilt ica ep1 but chanlocs chansel chanlabels S38.csv,NumWoGE|1F,1,0.49509474147719745,1.842645215714457,0.6832254871630379,1.1030973921866776,0.001976574504553468
Angelique,S38,epbin_NumWoGE_20F_Atp_C1 26 rr fixT8 fixF8 fixFT7 icfilt ica ep1 but chanlocs chansel chanlabels S38.csv,NumWoGE|20F/A,0,0.2670911512679653,1.3628457871247448,0.34276111977708495,0.9379533081123792,0.001976574504553468
Angelique,S38,epbin_NumWoGE_20F_Atp_Par 16 rr fixT8 fixF8 fixFT7 icfilt ica ep1 but chanlocs chansel chanlabels S38.csv,NumWoGE|20F/A,1,0.22287818058411069,1.5653360091978006,0.42799156922910175,0.8182691064136798,0.001976574504553468
Angelique,S38,epbin_NumWoGE_20F_Std_C1 25 rr fixT8 fixF8 fixFT7 icfilt ica ep1 but chanlocs chansel chanlabels S38.csv,NumWoGE|20F/S,0,0.25314954381463833,1.656748159781506,0.4917275518914783,0.9371116765056521,0.001976574504553468
Angelique,S38,epbin_NumWoGE_20F_Std_Par 15 rr fixT8 fixF8 fixFT7 icfilt ica ep1 but chanlocs chansel chanlabels S38.csv,NumWoGE|20F/S,1,0.29798592329021695,1.9876466863766251,0.4306020929601705,1.1904430067536274,0.001976574504553468
Talia,S01,epb_11_rr_ich_ch68_epm_bbpf_bc_NumberShape_S01.csv,Dig|1F,1,0.5415475343643551,1.4253423253431625,0.7727113568631697,0.7774274510723916,0.004002501401256249
Talia,S01,epb_12_rr_ich_ch68_epm_bbpf_bc_NumberShape_S01.csv,Dig|10F/S,1,0.42557939008225004,1.7420381482220815,0.5483069935085851,1.0703854586731771,0.004002501401256249
Talia,S01,epb_13_rr_ich_ch68_epm_bbpf_bc_NumberShape_S01.csv,Dig|10F/M,1,0.3461038332059042,1.6421733769467441,0.3820751210031404,1.0216383036181715,0.004002501401256249
Talia,S01,epb_14_rr_ich_ch68_epm_bbpf_bc_NumberShape_S01.csv,Dig|20F/HD,1,0.6909996661557695,1.630321893593637,0.572468190765859,0.814351083154735,0.004002501401256249
Talia,S01,epb_21_rr_ich_ch68_epm_bbpf_bc_NumberShape_S01.csv,Dig|1F,0,0.38407773725359484,1.2637808848865835,0.48591248132416515,0.7519585070831728,0.004002501401256249
Talia,S01,epb_22_rr_ich_ch68_epm_bbpf_bc_NumberShape_S01.csv,Dig|10F/S,0,0.3299889974679558,1.6516711052657111,0.7411267536737297,0.8143538644425097,0.004002501401256249
Talia,S01,epb_23_rr_ich_ch68_epm_bbpf_bc_NumberShape_S01.csv,Dig|10F/M,0,0.5342156389348709,1.692587869226539,0.3060621091637662,1.0809276745880951,0.004002501401256249
Talia,S01,epb_24_rr_ich_ch68_epm_bbpf_bc_NumberShape_S01.csv,Dig|20F/HD,0,0.4390901986076122,1.8755804724903313,0.27578417352179996,1.0089047535432907,0.004002501401256249
Talia,S02,epb_11_rr_ich_ch68_epm_bbpf_bc_NumberShape_S02.csv,Dig|1F,1,0.5371270421035522,1.9038632140046172,0.2678737695178965,0.6473845183677926,0.005428514588798014
Talia,S02,epb_12_rr_ich_ch68_epm_bbpf_bc_NumberShape_S02.csv,Dig|10F/S,1,0.42581997521879783,2.785927710408058,0.6254917476821427,0.9708864851683815,0.005428514588798014
Talia,S02,epb_13_rr_ich_ch68_epm_bbpf_bc_NumberShape_S02.csv,Dig|10F/M,1,0.5831386537244103,2.5560336411931983,0.18503871958087315,0.7343045507155771,0.005428514588798014
Talia,S02,epb_14_rr_ich_ch68_epm_bbpf_bc_NumberShape_S02.csv,Dig|20F/HD,1,0.6904950811202476,1.9007218801756982,0.2712979144317881,0.45965002195002863,0.005428514588798014
Talia,S02,epb_21_rr_ich_ch68_epm_bbpf_bc_NumberShape_S02.csv,Dig|1F,0,0.1845863663993879,2.028804941560416,0.4364964889616583,0.6810423535733514,0.005428514588798014
Talia,S02,epb_22_rr_ich_ch68_epm_bbpf_bc_NumberShape_S02.csv,Dig|10F/S,0,0.15794108999801235,2.778118792514897,0.20525561381450516,0.9129893405643912,0.005428514588798014
Talia,S02,epb_23_rr_ich_ch68_epm_bbpf_bc_NumberShape_S02.csv,Dig|10F/M,0,0.4201304034768753,2.5667016022217175,0.13178694326671891,0.7700357667536492,0.005428514588798014
Talia,S02,epb_24_rr_ich_ch68_epm_bbpf_bc_NumberShape_S02.csv,Dig|20F/HD,0,0.5805902155056335,1.9762749898313146,0.554238644332061,0.513950707659149,0.005428514588798014
Talia,S03,epb_11_rr_ich_ch68_epm_bbpf_bc_NumberShape_S03.csv,Dig|1F,1,0.44840425591702915,1.3790844966150524,0.455209731177167,0.8557652340906529,0.004378271394412146
Talia,S03,epb_12_rr_ich_ch68_epm_bbpf_bc_NumberShape_S03.csv,Dig|10F/S,1,0.2849488766551284,1.8749984257962131,0.3585922885507312,1.1491699924862275,0.004378271394412146
Talia,S03,epb_13_rr_ich_ch68_epm_bbpf_bc_NumberShape_S03.csv,Dig|10F/M,1,0.40918326891430257,2.037620790405936,0.42908315161700655,1.3171997661911041,0.004378271394412146
Talia,S03,epb_14_rr_ich_ch68_epm_bbpf_bc_NumberShape_S03.csv,Dig|20F/HD,1,0.667274457296821,1.832067735477674,0.3400902411066054,1.1097849611566701,0.004378271394412146
Talia,S03,epb_21_rr_ich_ch68_epm_bbpf_bc_NumberShape_S03.csv,Dig|1F,0,0.18427172747415155,1.2841506679818484,0.4436890848440308,0.8379670184936123,0.004378271394412146
Talia,S03,epb_22_rr_ich_ch68_epm_bbpf_bc_NumberShape_S03.csv,Dig|10F/S,0,0.12789563131101786,1.846726321562204,0.2489600278157133,1.0915006576671256,0.004378271394412146
Talia,S03,epb_23_rr_ich_ch68_epm_bbpf_bc_NumberShape_S03.csv,Dig|10F/M,0,0.15131568427245942,1.898865922723897,0.302951009515318,1.1793659170275554,0.004378271394412146
Talia,S03,epb_24_rr_ich_ch68_epm_bbpf_bc_NumberShape_S03.csv,Dig|20F/HD,0,0.26432457621210714,1.7858174715177861,0.29531139460685524,1.145434187704644,0.004378271394412146
Talia,S04,epb_11_rr_ich_ch68_epm_bbpf_bc_NumberShape_S04.csv,Dig|1F,1,0.14006250446174687,1.1229925182361147,0.435156112648927,0.476519239430599,0.0053745941975168205
Talia,S04,epb_12_rr_ich_ch68_epm_bbpf_bc_NumberShape_S04.csv,Dig|10F/S,1,0.315835675393233,1.277936899017175,0.5246757181183991,0.4326248989226399,0.0053745941975168205
Talia,S04,epb_13_rr_ich_ch68_epm_bbpf_bc_NumberShape_S04.csv,Dig|10F/M,1,0.3293015205467572,1.3334419154523975,0.2924157436598292,0.33977613454383293,0.0053745941975168205
Talia,S04,epb_14_rr_ich_ch68_epm_bbpf_bc_NumberShape_S04.csv,Dig|20F/HD,1,0.5153616308582617,1.0315667400568163,0.49040390727292515,0.5385148666173988,0.0053745941975168205
Talia,S04,epb_21_rr_ich_ch68_epm_bbpf_bc_NumberShape_S04.csv,Dig|1F,0,0.18780646050381997,1.180739804105363,0.5268219025960013,0.5285935894971713,0.0053745941975168205
Talia,S04,epb_22_rr_ich_ch68_epm_bbpf_bc_NumberShape_S04.csv,Dig|10F/S,0,0.1185308572569224,1.2765791997922211,0.7511226924473152,0.4283822841733685,0.0053745941975168205
Talia,S04,epb_23_rr_ich_ch68_epm_bbpf_bc_NumberShape_S04.csv,Dig|10F/M,0,0.21088590977354582,1.4032170334176928,0.36487702884711093,0.3282488144719298,0.0053745941975168205
Talia,S04,epb_24_rr_ich_ch68_epm_bbpf_bc_NumberShape_S04.csv,Dig|20F/HD,0,0.5805934903771269,1.1282765284852525,0.5394250820590435,0.5701623002945129,0.0053745941975168205
Talia,S05,epb_11_rr_ich_ch68_epm_bbpf_bc_NumberShape_S05_icf.csv,Dig|1F,1,0.35810347443367274,2.2828711616563533,0.45419224222477445,0.737339562403334,0.00479267575357533
Talia,S05,epb_12_rr_ich_ch68_epm_bbpf_bc_NumberShape_S05_icf.csv,Dig|10F/S,1,0.45241763083875286,2.4502339896071006,0.23361875443934185,0.6759764466508523,0.00479267575357533
Talia,S05,epb_13_rr_ich_ch68_epm_bbpf_bc_NumberShape_S05_icf.csv,Dig|10F/M,1,0.45830616159560034,2.131696182215474,0.33279947511197616,0.6914375130539286,0.00479267575357533
Talia,S05,epb_14_rr_ich_ch68_epm_bbpf_bc_NumberShape_S05_icf.csv,Dig|20F/HD,1,0.5805126433970776,2.612333862627843,0.8315309117500278,1.1531910769283054,0.00479267575357533
Talia,S05,epb_21_rr_ich_ch68_epm_bbpf_bc_NumberShape_S05_icf.csv,Dig|1F,0,0.3376589338536352,2.215807116211108,0.5129152905572866,0.6638314943286082,0.00479267575357533
Talia,S05,epb_22_rr_ich_ch68_epm_bbpf_bc_NumberShape_S05_icf.csv,Dig|10F/S,0,0.29826084867736175,2.510386195721749,0.31846058154687024,0.5972752245459328,0.00479267575357533
Talia,S05,epb_23_rr_ich_ch68_epm_bbpf_bc_NumberShape_S05_icf.csv,Dig|10F/M,0,0.26379195225687835,2.307926735334697,0.4244575658842197,0.817732291720827,0.00479267575357533
Talia,S05,epb_24_rr_ich_ch68_epm_bbpf_bc_NumberShape_S05_icf.csv,Dig|20F/HD,0,0.23939503323540903,2.489003140162391,0.3006361760898372,1.1448135788332283,0.00479267575357533
Talia,S06,epb_11_rr_ich_ch68_epm_bbpf_bc_NumberShape_S06_icf.csv,Dig|1F,1,0.4865929612415897,3.110127682027707,0.35519778703089705,1.319519548330753,0.005474064539614674
Talia,S06,epb_12_rr_ich_ch68_epm_bbpf_bc_NumberShape_S06_icf.csv,Dig|10F/S,1,0.372090773131778,2.99468247000605,0.28857443429615354,1.169450629439269,0.005474064539614674
Talia,S06,epb_13_rr_ich_ch68_epm_bbpf_bc_NumberShape_S06_icf.csv,Dig|10F/M,1,0.2522554256243504,2.518026404071784,0.3602151406402021,1.1734995985790382,0.005474064539614674
Talia,S06,epb_14_rr_ich_ch68_epm_bbpf_bc_NumberShape_S06_icf.csv,Dig|20F/HD,1,0.3709191456717106,2.288142167489269,0.604085830817325,0.9392769484872169,0.005474064539614674
Talia,S06,epb_21_rr_ich_ch68_epm_bbpf_bc_NumberShape_S06_icf.csv,Dig|1F,0,0.527610248348354,3.0758956265823936,0.4371334324813592,1.3258925906230126,0.005474064539614674
Talia,S06,epb_22_rr_ich_ch68_epm_bbpf_bc_NumberShape_S06_icf.csv,Dig|10F/S,0,0.3214655948851798,3.3223694243126185,0.5326395664433373,1.40986197576227,0.005474064539614674
Talia,S06,epb_23_rr_ich_ch68_epm_bbpf_bc_NumberShape_S06_icf.csv,Dig|10F/M,0,0.4266164496185871,2.503817226849511,0.41028018477370454,1.0954295698765986,0.005474064539614674
Talia,S06,epb_24_rr_ich_ch68_epm_bbpf_bc_NumberShape_S06_icf.csv,Dig|20F/HD,0,1.0994100020241504,2.337532085291793,0.6586862039685748,0.9404542730834555,0.005474064539614674
